cam_signed_dist_to_plane_m,cam_to_door_centre_m,camera_id,face_id,image_id,in_roi_list,quad_any_inside,quad_fully_inside,sample_id,vis6_delta_p05,vis6_delta_p50,vis6_delta_p95,vis6_n_behind,vis6_n_front,vis6_n_lidar_in_quad,vis6_n_on_leaf,vis6_quad_pixels,vis6_quad_pixels_in_dilated_support,vis6_range_p05,vis6_range_p50,vis6_range_p95,vis6_t_plane_p50,vis6f_delta_p05,vis6f_delta_p50,vis6f_delta_p95,vis6f_n_behind,vis6f_n_front,vis6f_n_lidar_in_quad,vis6f_n_on_leaf,vis6f_quad_pixels,vis6f_quad_pixels_in_dilated_support,vis6f_range_p05,vis6f_range_p50,vis6f_range_p95,vis6f_t_plane_p50
5.745841453579585,6.373631460573201,right,yaw_minus_35,img_7e5fa33d0d13a5a9e8727f84,False,True,True,img_7e5fa33d0d13a5a9e8727f84::yaw_minus_35,-3.091355333578022,0.9258561406233179,3.906180452264234,17179,8224,31268,5346,56006,56006,3.3265888810157778,7.342389345169067,10.349925422668457,6.394456895466024,-3.1937742475484416,-2.7567717982046513,0.146818989156643,23,3948,5750,1623,56006,53797,3.203470015525818,3.7603001594543457,6.772085380554199,6.456468082467751
5.745841453579585,6.373631460573201,right,yaw_plus_35,img_7e5fa33d0d13a5a9e8727f84,False,False,False,img_7e5fa33d0d13a5a9e8727f84::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.9219405819490252,1.9449946013870274,right,pitch_down_56,img_7eb69cbcb3cfc4f6f4283b99,False,False,False,img_7eb69cbcb3cfc4f6f4283b99::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.9219405819490252,1.9449946013870274,right,pitch_up_56,img_7eb69cbcb3cfc4f6f4283b99,False,False,False,img_7eb69cbcb3cfc4f6f4283b99::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.9219405819490252,1.9449946013870274,right,yaw_minus_35,img_7eb69cbcb3cfc4f6f4283b99,False,False,False,img_7eb69cbcb3cfc4f6f4283b99::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.9219405819490252,1.9449946013870274,right,yaw_plus_35,img_7eb69cbcb3cfc4f6f4283b99,False,False,False,img_7eb69cbcb3cfc4f6f4283b99::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.728059574033872,6.495215138572081,right,pitch_up_56,img_8025ffd18b089ef27d299a02,False,False,False,img_8025ffd18b089ef27d299a02::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.728059574033872,6.495215138572081,right,yaw_minus_35,img_8025ffd18b089ef27d299a02,False,False,False,img_8025ffd18b089ef27d299a02::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.728059574033872,6.495215138572081,right,yaw_plus_35,img_8025ffd18b089ef27d299a02,False,True,True,img_8025ffd18b089ef27d299a02::yaw_plus_35,-3.7402020780056304,-1.8214450757351246,0.06497352922979985,84,2546,2852,103,8395,8395,2.787624716758728,4.654689788818359,6.431574344634971,6.4621426423745145,-4.070933081384826,-3.6369483943533867,-3.2801144707360814,0,391,391,0,8395,8378,2.7807226181030273,2.7926981449127197,2.969433069229126,6.450483648322258
-5.429419921002174,5.445402841739511,right,pitch_up_56,img_8034bee18078f34322ce32c4,False,False,False,img_8034bee18078f34322ce32c4::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.429419921002174,5.445402841739511,right,yaw_minus_35,img_8034bee18078f34322ce32c4,False,False,False,img_8034bee18078f34322ce32c4::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.429419921002174,5.445402841739511,right,yaw_plus_35,img_8034bee18078f34322ce32c4,False,True,False,img_8034bee18078f34322ce32c4::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.965558472072347,5.003044296151109,left,pitch_up_56,img_8090a41117eb65d08a63dfb6,False,False,False,img_8090a41117eb65d08a63dfb6::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.965558472072347,5.003044296151109,left,yaw_plus_35,img_8090a41117eb65d08a63dfb6,False,False,False,img_8090a41117eb65d08a63dfb6::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9015327039637453,7.523778258666851,right,pitch_up_56,img_80940ca2f4c06ff631233746,False,False,False,img_80940ca2f4c06ff631233746::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9015327039637453,7.523778258666851,right,yaw_minus_35,img_80940ca2f4c06ff631233746,False,True,True,img_80940ca2f4c06ff631233746::yaw_minus_35,-0.0645325034300706,0.46955416322802934,3.0089743428953226,4781,57,6702,1059,9797,9797,7.0503119945526125,7.987774133682251,10.223780345916747,7.492325958180063,-0.06871826280747766,0.45059140722215263,0.9700442488927749,4109,57,6030,1059,9797,9797,7.024207019805909,7.9655232429504395,8.70102801322937,7.515319174590305
1.9015327039637453,7.523778258666851,right,yaw_plus_35,img_80940ca2f4c06ff631233746,False,False,False,img_80940ca2f4c06ff631233746::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.060731879299719,2.115963182415858,left,pitch_down_56,img_809b1e32b82c29585751f38a,False,True,False,img_809b1e32b82c29585751f38a::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.060731879299719,2.115963182415858,left,pitch_up_56,img_809b1e32b82c29585751f38a,False,False,False,img_809b1e32b82c29585751f38a::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.060731879299719,2.115963182415858,left,yaw_minus_35,img_809b1e32b82c29585751f38a,False,True,True,img_809b1e32b82c29585751f38a::yaw_minus_35,-0.11972433655793044,2.8735633488709853,21.86338742972634,126569,3365,137114,6170,484481,480592,2.0713773131370545,5.0183656215667725,24.006688785552978,2.163858265873042,-1.2479462436800597,1.3618338777265415,2.933264829933411,17589,2979,26840,5775,484481,457884,1.0194547414779662,3.538575291633606,5.084664940834045,2.180049662919573
-2.060731879299719,2.115963182415858,left,yaw_plus_35,img_809b1e32b82c29585751f38a,False,False,False,img_809b1e32b82c29585751f38a::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6491889234895103,0.6993376322856797,right,pitch_down_56,img_80df250f9970d79b3541dfbf,False,False,False,img_80df250f9970d79b3541dfbf::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6491889234895103,0.6993376322856797,right,pitch_up_56,img_80df250f9970d79b3541dfbf,False,False,False,img_80df250f9970d79b3541dfbf::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6491889234895103,0.6993376322856797,right,yaw_minus_35,img_80df250f9970d79b3541dfbf,False,False,False,img_80df250f9970d79b3541dfbf::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6491889234895103,0.6993376322856797,right,yaw_plus_35,img_80df250f9970d79b3541dfbf,False,True,False,img_80df250f9970d79b3541dfbf::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.549765071971635,8.566239588120709,right,pitch_up_56,img_8123b95a19d4d38c968b46a6,False,False,False,img_8123b95a19d4d38c968b46a6::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.549765071971635,8.566239588120709,right,yaw_minus_35,img_8123b95a19d4d38c968b46a6,False,True,True,img_8123b95a19d4d38c968b46a6::yaw_minus_35,-1.2585361078343449,1.3222522047731893,20.69046714800783,9051,2162,16076,4497,37693,37687,7.297653317451477,9.900467872619629,29.277071475982666,8.586695764795657,-1.2789490785644702,-0.11604899312395744,1.5421970211598204,3403,1750,9465,3950,37693,37352,7.279593372344971,8.494791030883789,10.144098091125487,8.584617153498497
-9.374142549641496,9.380826246430274,left,pitch_up_56,img_82d9fb8847d38ab47a5fd588,False,False,False,img_82d9fb8847d38ab47a5fd588::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.374142549641496,9.380826246430274,left,yaw_plus_35,img_82d9fb8847d38ab47a5fd588,False,False,False,img_82d9fb8847d38ab47a5fd588::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.4630437405235694,8.080687796625723,left,pitch_up_56,img_838c23e27b7d0914a3d56cc1,False,False,False,img_838c23e27b7d0914a3d56cc1::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.4630437405235694,8.080687796625723,left,yaw_minus_35,img_838c23e27b7d0914a3d56cc1,False,False,False,img_838c23e27b7d0914a3d56cc1::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.4630437405235694,8.080687796625723,left,yaw_plus_35,img_838c23e27b7d0914a3d56cc1,False,True,False,img_838c23e27b7d0914a3d56cc1::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.811334596146102,4.947627790409121,right,pitch_up_56,img_8445df47b782669dc1b90367,False,False,False,img_8445df47b782669dc1b90367::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.811334596146102,4.947627790409121,right,yaw_minus_35,img_8445df47b782669dc1b90367,False,False,False,img_8445df47b782669dc1b90367::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.811334596146102,4.947627790409121,right,yaw_plus_35,img_8445df47b782669dc1b90367,False,True,True,img_8445df47b782669dc1b90367::yaw_plus_35,-3.70472309494677,-0.11439873546296653,6.4537649814014175,17748,14986,37355,4364,97876,97876,1.238688349723816,4.9553446769714355,11.48144302368159,4.981519744803165,-3.8607124951931304,-3.771140286188362,-3.7023883614443234,0,1984,1984,0,97876,94220,1.1808221101760865,1.2061330676078796,1.2395340144634246,4.977878294394675
1.9015896029536274,7.523936335533417,right,pitch_up_56,img_8448119d6dd039f747f28fad,False,False,False,img_8448119d6dd039f747f28fad::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9015896029536274,7.523936335533417,right,yaw_minus_35,img_8448119d6dd039f747f28fad,False,True,True,img_8448119d6dd039f747f28fad::yaw_minus_35,-0.06504676786055663,0.4695500425272279,2.999580172293834,4775,55,6702,1064,9797,9797,7.047293949127197,7.987738847732544,10.223661804199217,7.491850763685897,-0.06849354311275624,0.4510465027924395,0.9816678965639258,4112,55,6039,1064,9797,9797,7.023730945587158,7.96523380279541,8.7031849861145,7.514385065283862
1.9015896029536274,7.523936335533417,right,yaw_plus_35,img_8448119d6dd039f747f28fad,False,False,False,img_8448119d6dd039f747f28fad::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.340491073206154,3.345959038039316,left,pitch_down_56,img_844c2dcd66a9f0b1ea61b610,False,False,False,img_844c2dcd66a9f0b1ea61b610::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.2446170086867556,2.292922866949064,left,pitch_down_56,img_84697fc9c6f4c5bed7b7f5e7,False,False,False,img_84697fc9c6f4c5bed7b7f5e7::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.2446170086867556,2.292922866949064,left,pitch_up_56,img_84697fc9c6f4c5bed7b7f5e7,False,False,False,img_84697fc9c6f4c5bed7b7f5e7::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.2446170086867556,2.292922866949064,left,yaw_minus_35,img_84697fc9c6f4c5bed7b7f5e7,False,True,False,img_84697fc9c6f4c5bed7b7f5e7::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.2446170086867556,2.292922866949064,left,yaw_plus_35,img_84697fc9c6f4c5bed7b7f5e7,False,True,False,img_84697fc9c6f4c5bed7b7f5e7::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.393713494767921,2.4445075538807957,left,pitch_down_56,img_84c4dd47f20c39c3503715c4,False,False,False,img_84c4dd47f20c39c3503715c4::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.393713494767921,2.4445075538807957,left,pitch_up_56,img_84c4dd47f20c39c3503715c4,False,True,False,img_84c4dd47f20c39c3503715c4::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.393713494767921,2.4445075538807957,left,yaw_minus_35,img_84c4dd47f20c39c3503715c4,False,True,False,img_84c4dd47f20c39c3503715c4::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.393713494767921,2.4445075538807957,left,yaw_plus_35,img_84c4dd47f20c39c3503715c4,False,True,False,img_84c4dd47f20c39c3503715c4::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.107472750280008,10.418040910653072,left,yaw_plus_35,img_84dc5ebb65e295c784cd23a8,False,False,False,img_84dc5ebb65e295c784cd23a8::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.100667603257469,7.862675757624003,left,pitch_up_56,img_854fa679dccac7d7e0b62e14,False,False,False,img_854fa679dccac7d7e0b62e14::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.100667603257469,7.862675757624003,left,yaw_minus_35,img_854fa679dccac7d7e0b62e14,False,False,False,img_854fa679dccac7d7e0b62e14::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.100667603257469,7.862675757624003,left,yaw_plus_35,img_854fa679dccac7d7e0b62e14,False,True,False,img_854fa679dccac7d7e0b62e14::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4647879719087227,6.428239076469406,left,yaw_plus_35,img_85721e8fec7e71b7c7f73a5a,False,False,False,img_85721e8fec7e71b7c7f73a5a::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.027920106867622,9.033031417401423,left,pitch_up_56,img_85a543b7c72c048e16fcfee4,False,False,False,img_85a543b7c72c048e16fcfee4::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.027920106867622,9.033031417401423,left,yaw_plus_35,img_85a543b7c72c048e16fcfee4,False,False,False,img_85a543b7c72c048e16fcfee4::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-12.035251305459088,12.368175903012393,right,yaw_minus_35,img_85e78662bf093fa213534df1,False,True,True,img_85e78662bf093fa213534df1::yaw_minus_35,-3.81079703115351,-3.743224421779357,-3.0498230273794724,119,10705,10844,17,18384,18384,8.566074180603028,8.638635635375977,9.305247497558593,12.380802386700658,-3.811213633377443,-3.744795921120617,-3.062777549949008,0,10576,10576,0,18384,18384,8.565523147583008,8.636598110198975,9.27885389328003,12.382210297786092
1.7224209099682073,8.170295088542211,right,pitch_up_56,img_864756b6e6d7af01e546481e,False,False,False,img_864756b6e6d7af01e546481e::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7224209099682073,8.170295088542211,right,yaw_minus_35,img_864756b6e6d7af01e546481e,False,True,True,img_864756b6e6d7af01e546481e::yaw_minus_35,-0.07251623214361533,0.524803890407755,2.3145428085200166,3875,0,5565,1016,11437,11437,7.683241081237793,8.637322425842285,10.540918731689466,8.143891573627672,-0.07343110557763977,0.5029002804271059,0.9547890552869358,3561,0,5251,1016,11437,11437,7.680683374404907,8.63313102722168,9.45989465713501,8.137393786191286
1.7224209099682073,8.170295088542211,right,yaw_plus_35,img_864756b6e6d7af01e546481e,False,False,False,img_864756b6e6d7af01e546481e::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
3.355575019699803,6.643334772839441,right,pitch_up_56,img_864f94111ef95cfcf74e9828,False,False,False,img_864f94111ef95cfcf74e9828::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
3.355575019699803,6.643334772839441,right,yaw_minus_35,img_864f94111ef95cfcf74e9828,True,True,True,img_864f94111ef95cfcf74e9828::yaw_minus_35,0.06450720780467174,0.47097208797899937,3.587910526194731,11581,0,18748,1826,39340,39340,6.659643578529358,7.195166349411011,9.918606901168815,6.636458196558181,0.04630128431131491,0.3277462703360996,1.010823300417662,7387,0,14554,1826,39340,39340,6.615851831436157,7.129013776779175,7.405432915687561,6.686299518541146
-11.378596719508169,11.381281791494162,right,yaw_minus_35,img_86575fe5a65f1c1856691512,False,True,True,img_86575fe5a65f1c1856691512::yaw_minus_35,-6.871462388870685,-0.12524807133100246,3.304966939719433,1981,3691,7984,2218,19264,14794,4.535328817367554,11.268845081329346,14.6970956325531,11.400666526077838,-6.875495472626273,-6.803448781723097,-0.11092684920494866,142,3688,5240,1401,19264,14445,4.533565425872803,4.597616910934448,11.299718952178955,11.400500673258577
-4.125886560272923,7.868578680671674,left,pitch_down_56,img_873f8a46b4f56524c493f90f,False,False,False,img_873f8a46b4f56524c493f90f::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.125886560272923,7.868578680671674,left,pitch_up_56,img_873f8a46b4f56524c493f90f,False,False,False,img_873f8a46b4f56524c493f90f::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.125886560272923,7.868578680671674,left,yaw_minus_35,img_873f8a46b4f56524c493f90f,False,False,False,img_873f8a46b4f56524c493f90f::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.125886560272923,7.868578680671674,left,yaw_plus_35,img_873f8a46b4f56524c493f90f,False,True,False,img_873f8a46b4f56524c493f90f::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.7450554968118865,6.778563588291816,right,pitch_up_56,img_876fed3a87ac79c0d63a1017,False,False,False,img_876fed3a87ac79c0d63a1017::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.7450554968118865,6.778563588291816,right,yaw_minus_35,img_876fed3a87ac79c0d63a1017,False,False,False,img_876fed3a87ac79c0d63a1017::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.7450554968118865,6.778563588291816,right,yaw_plus_35,img_876fed3a87ac79c0d63a1017,False,True,True,img_876fed3a87ac79c0d63a1017::yaw_plus_35,-3.668530649971532,1.3328789022964473,20.80076115513707,17042,7768,29696,4541,57714,57601,3.110680401325226,8.121533393859863,27.59176778793335,6.801131662358234,-3.6843754496551524,-0.12881080352818097,1.4299727783540725,3537,6379,14296,4057,57714,56437,3.091109573841095,6.689471244812012,8.21567416191101,6.795716970970577
-9.309641721391591,9.314573403393277,right,pitch_up_56,img_87edfad3f6901cbaccb73eb1,False,False,False,img_87edfad3f6901cbaccb73eb1::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.309641721391591,9.314573403393277,right,yaw_minus_35,img_87edfad3f6901cbaccb73eb1,False,True,True,img_87edfad3f6901cbaccb73eb1::yaw_minus_35,-1.2839833102557328,1.3145421194193565,10.842811433608524,6417,1346,11868,3838,32423,32413,8.05566463470459,10.640771389007568,20.194522380828857,9.33306153520359,-1.298948800568759,-0.1140084756100812,2.093902083878261,2681,1183,6925,3042,32423,31908,8.04430332183838,9.23962688446045,11.415995788574216,9.331423611911008
4.525959755537375,7.871335666929642,right,pitch_up_56,img_88226fd046cc5356cc68c8ec,False,False,False,img_88226fd046cc5356cc68c8ec::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
4.525959755537375,7.871335666929642,right,yaw_minus_35,img_88226fd046cc5356cc68c8ec,True,True,True,img_88226fd046cc5356cc68c8ec::yaw_minus_35,-3.8812100221097823,0.19642979776660185,4.375056492729747,3860,4978,12840,749,24111,24111,3.8535894632339476,8.080061435699463,12.256811475753784,7.866271688420333,-4.057276769482711,0.15178684732892656,1.22351409360317,1416,3521,7825,388,24111,24066,3.7969051361083985,7.84871244430542,8.897685241699218,7.858707248340306
4.525959755537375,7.871335666929642,right,yaw_plus_35,img_88226fd046cc5356cc68c8ec,False,False,False,img_88226fd046cc5356cc68c8ec::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.966608164304726,7.920744165956522,left,pitch_up_56,img_88f56dd83ab43bbefa88be99,False,False,False,img_88f56dd83ab43bbefa88be99::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.966608164304726,7.920744165956522,left,yaw_minus_35,img_88f56dd83ab43bbefa88be99,False,False,False,img_88f56dd83ab43bbefa88be99::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.966608164304726,7.920744165956522,left,yaw_plus_35,img_88f56dd83ab43bbefa88be99,False,True,False,img_88f56dd83ab43bbefa88be99::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.41551448502884547,0.6222864369767582,right,pitch_down_56,img_899fdb6f39652cc58649d147,False,False,False,img_899fdb6f39652cc58649d147::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.41551448502884547,0.6222864369767582,right,pitch_up_56,img_899fdb6f39652cc58649d147,False,False,False,img_899fdb6f39652cc58649d147::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.41551448502884547,0.6222864369767582,right,yaw_minus_35,img_899fdb6f39652cc58649d147,False,False,False,img_899fdb6f39652cc58649d147::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.41551448502884547,0.6222864369767582,right,yaw_plus_35,img_899fdb6f39652cc58649d147,False,False,False,img_899fdb6f39652cc58649d147::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4555857339087774,6.509535596678071,right,pitch_up_56,img_89a641da0fa44949a2822d47,False,False,False,img_89a641da0fa44949a2822d47::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4555857339087774,6.509535596678071,right,yaw_minus_35,img_89a641da0fa44949a2822d47,False,False,False,img_89a641da0fa44949a2822d47::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.977948014491998,6.995728536755284,right,yaw_plus_35,img_89dbae486825e8e491b2f107,False,False,False,img_89dbae486825e8e491b2f107::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
5.123190501907931,6.380414306132962,right,pitch_up_56,img_8a5782154627496067ab070d,False,False,False,img_8a5782154627496067ab070d::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
5.123190501907931,6.380414306132962,right,yaw_minus_35,img_8a5782154627496067ab070d,True,True,True,img_8a5782154627496067ab070d::yaw_minus_35,0.10120210331715393,0.8222357118048071,4.417324946201379,15194,0,23203,5115,52938,52938,6.446087074279785,7.230182647705078,10.670143604278564,6.3928173207628,0.07529556353941144,0.37509643708318485,3.4501221997355653,8858,0,16867,5115,52938,52754,6.397964191436768,6.893043518066406,9.687904453277584,6.440203083001199
5.123190501907931,6.380414306132962,right,yaw_plus_35,img_8a5782154627496067ab070d,False,False,False,img_8a5782154627496067ab070d::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.585318581290352,9.58811207056039,right,pitch_up_56,img_8a836ae7085e580269664f4b,False,False,False,img_8a836ae7085e580269664f4b::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.585318581290352,9.58811207056039,right,yaw_minus_35,img_8a836ae7085e580269664f4b,False,True,False,img_8a836ae7085e580269664f4b::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.585318581290352,9.58811207056039,right,yaw_plus_35,img_8a836ae7085e580269664f4b,False,True,False,img_8a836ae7085e580269664f4b::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.526528172441431,9.211213595265718,right,yaw_minus_35,img_8b86a5f7e66ce5098ea7120a,False,True,True,img_8b86a5f7e66ce5098ea7120a::yaw_minus_35,-5.302060266945672,-3.7787700645797813,-0.17510492588644677,359,11415,12856,133,20887,20887,4.043153643608093,5.547496557235718,8.8447265625,9.216533417468737,-5.332250384016768,-5.145293248186073,-4.785451226576378,0,5183,5183,0,20887,20887,4.029615163803101,4.1127848625183105,4.186993837356567,9.183062851458212
-11.871257838983134,12.218773858642258,left,pitch_up_56,img_8bdef04bbeeb5f84aab07251,False,False,False,img_8bdef04bbeeb5f84aab07251::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.871257838983134,12.218773858642258,left,yaw_plus_35,img_8bdef04bbeeb5f84aab07251,False,True,True,img_8bdef04bbeeb5f84aab07251::yaw_plus_35,-3.820937515082322,-3.7451954966683143,-2.873323928231226,168,10749,10944,27,18481,18481,8.407769298553466,8.49141263961792,9.26236772537232,12.230013363826977,-3.8216902343710655,-3.747268637493473,-3.0610187373082347,0,10565,10565,0,18481,18481,8.407460403442382,8.488870620727539,9.143281173706054,12.232730371062196
1.102594393501851,5.717801819284305,right,pitch_down_56,img_8c2af5819c98a4c49838403d,False,False,False,img_8c2af5819c98a4c49838403d::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
1.102594393501851,5.717801819284305,right,pitch_up_56,img_8c2af5819c98a4c49838403d,False,True,False,img_8c2af5819c98a4c49838403d::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
1.102594393501851,5.717801819284305,right,yaw_minus_35,img_8c2af5819c98a4c49838403d,False,True,True,img_8c2af5819c98a4c49838403d::yaw_minus_35,-0.07790456981419673,0.58933184058065,3.5962976030398823,5867,0,8033,1341,15792,15792,5.231830596923828,6.195040702819824,9.436892127990717,5.689293783551931,-0.08183202714063942,0.5444302472369982,1.1025524405437366,4851,0,7017,1341,15792,15792,5.227285861968994,6.1833109855651855,7.163503646850586,5.696469824199672
1.102594393501851,5.717801819284305,right,yaw_plus_35,img_8c2af5819c98a4c49838403d,False,False,False,img_8c2af5819c98a4c49838403d::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.274089756988381,4.27784828770203,right,pitch_down_56,img_8c3e6079842882b7a563f29e,False,False,False,img_8c3e6079842882b7a563f29e::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.274089756988381,4.27784828770203,right,yaw_plus_35,img_8c3e6079842882b7a563f29e,False,False,False,img_8c3e6079842882b7a563f29e::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
5.682419529641908,7.3211353213462935,right,pitch_up_56,img_8c80111aab308428694788f4,False,False,False,img_8c80111aab308428694788f4::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
5.682419529641908,7.3211353213462935,right,yaw_minus_35,img_8c80111aab308428694788f4,True,True,True,img_8c80111aab308428694788f4::yaw_minus_35,-3.6823726208918353,0.15790534859471883,4.376226786586352,8337,7706,20651,1654,35700,35700,3.7963963747024536,7.641669273376465,11.59287166595459,7.329090376213699,-3.7891696852452896,-2.442827446823052,0.946320892957916,414,4285,6602,337,35700,35222,3.737920081615448,4.753181219100952,8.234222412109375,7.3543237977063365
5.682419529641908,7.3211353213462935,right,yaw_plus_35,img_8c80111aab308428694788f4,False,False,False,img_8c80111aab308428694788f4::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.8954142795784357,6.658551086984132,right,pitch_up_56,img_8cb5b725b7b6ad962fac04a5,False,False,False,img_8cb5b725b7b6ad962fac04a5::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.8954142795784357,6.658551086984132,right,yaw_minus_35,img_8cb5b725b7b6ad962fac04a5,False,False,False,img_8cb5b725b7b6ad962fac04a5::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.8954142795784357,6.658551086984132,right,yaw_plus_35,img_8cb5b725b7b6ad962fac04a5,False,True,True,img_8cb5b725b7b6ad962fac04a5::yaw_plus_35,-3.9354557766593943,-1.335184055677157,0.12095950998321661,320,5673,6852,565,18004,18004,2.8118898391723635,5.327712535858154,7.148435497283935,6.635972469674763,-4.1933304996346275,-3.6645188145676424,-3.177763290035102,0,1606,1606,0,18004,18003,2.798958718776703,2.857751965522766,3.346057176589966,6.634181776949118
