image_id,camera,tile,environment,timestamp_ns,time_s,log_gain,log_gain_raw,saturated_clamp,tile_offset,curve_log_gain,fitted_log_gain,residual,huber_weight
img_6140eac6fa52c2bec7a4cf37,right,Tile_2,covered,1772726480348834048,100.006147072,-0.0716265,-0.0716265,0,-0.1476672354707373,0.013454085920869255,-0.13421314954986804,0.06258664954986805,1.0
img_6173ff107b2e5193068fdc8c,left,Tile_2,covered,1772726487849295872,107.506608896,-0.0682312,-0.0682312,0,-0.1476672354707373,0.0688537672092697,-0.0788134682614676,0.01058226826146759,1.0
img_61807e09bce534e140ff3497,right,Tile_2,indoor,1772726565854044928,185.511357952,-0.333877,-0.333877,0,-0.1476672354707373,0.17361234743012227,0.02594511195938498,-0.35982211195938496,0.41687265738946944
img_61f4cc2148cac254e5f04ce6,right,Tile_2,covered,1772726460847625984,80.504939008,-0.693147,-0.700658,1,-0.1476672354707373,-0.06240995402082071,-0.21007718949155801,-0.483069810508442,0.31051412598547934
img_622228827b821ea7fad563a5,right,Tile_2,outdoor,1772726436846160896,56.50347392,-0.0133825,-0.0133825,0,-0.1476672354707373,0.09110525408875028,-0.05656198138198701,0.04317948138198702,1.0
img_62bb470e8f17d63e54df8e2e,right,Tile_2,outdoor,1772726584855147008,204.512460032,0.0793047,0.0793047,0,-0.1476672354707373,0.020650664859625793,-0.1270165706111115,0.2063212706111115,0.7270215017371151
img_643bc25ba5ac556419308dce,left,Tile_2,stationary_unresolved,1772726381342716928,1.000029952,-0.130549,-0.130549,0,-0.1476672354707373,0.07110512020110801,-0.07656211526962928,-0.05398688473037072,1.0
img_649f98a511547e2d01b94687,right,Tile_2,indoor,1772726461347658752,81.004971776,-0.561244,-0.561244,0,-0.1476672354707373,-0.05441890181444763,-0.20208613728518493,-0.3591578627148151,0.4176436480219999
img_654224d56a5a5fc52b21d876,left,Tile_2,outdoor,1772726593355632128,213.012945152,0.00564305,0.00564305,0,-0.1476672354707373,0.031461855803916236,-0.11620537966682105,0.12184842966682105,1.0
img_6546170e68807f8e8a52ad34,left,Tile_2,covered,1772726510850713856,130.50802688,0.109127,0.109127,0,-0.1476672354707373,0.10775532176097041,-0.03991191370976688,0.14903891370976685,1.0
img_65f505414e53514b40c87f66,right,Tile_2,outdoor,1772726404344176128,24.001489152,-0.188099,-0.188099,0,-0.1476672354707373,-0.026476361338346025,-0.1741435968090833,-0.013955403190916676,1.0
img_662459e85d0d8812f926ab99,left,Tile_2,covered,1772726459847571968,79.504884992,-0.525708,-0.525708,0,-0.1476672354707373,-0.10929042837428724,-0.2569576638450245,-0.26875033615497546,0.5581388367585228
img_669111f98083cce643c39165,right,Tile_2,indoor,1772726572854388992,192.511702016,-0.0893038,-0.0893038,0,-0.1476672354707373,0.2225635750577576,0.0748963395870203,-0.1642001395870203,0.9135193208560294
img_6819a75fda93260e77669bee,right,Tile_2,indoor,1772726458347492864,78.004805888,-0.693147,-0.764418,1,-0.1476672354707373,-0.04351397104535771,-0.191181206516095,-0.501965793483905,0.2988251429622755
img_68d3eb363c2845459f47e8d5,left,Tile_2,outdoor,1772726520351279872,140.008592896,0.0340719,0.0340719,0,-0.1476672354707373,0.039455959714614706,-0.10821127575612258,0.1422831757561226,1.0
img_68f31368a376525690e48608,right,Tile_2,outdoor,1772726400843888896,20.50120192,-0.249462,-0.249462,0,-0.1476672354707373,-0.01566134252465304,-0.16332857799539033,-0.08613342200460966,1.0
img_69419e5adbf182700c58bb12,right,Tile_2,outdoor,1772726441346459904,61.003772928,-0.0205208,-0.0205208,0,-0.1476672354707373,0.0889791512007256,-0.058688084270011695,0.038167284270011696,1.0
img_6945a13d80ea37856cdb03cf,right,Tile_2,outdoor,1772726437346190848,57.003503872,0.0684112,0.0684112,0,-0.1476672354707373,0.09118905028641952,-0.05647818518431777,0.12488938518431777,1.0
img_6957fc6391e712cf9f28468c,left,Tile_2,covered,1772726489349388800,109.006701824,-0.0341197,-0.0341197,0,-0.1476672354707373,0.07359364587903457,-0.07407358959170272,0.039953889591702735,1.0
img_69e4bef02a10ed141acc261e,left,Tile_2,indoor,1772726459347589888,79.004902912,-0.439507,-0.439507,0,-0.1476672354707373,-0.10827744604991174,-0.25594468152064903,-0.18356231847935095,0.817161175793678
img_6a2408035c3724c55335982f,left,Tile_2,indoor,1772726465347929088,85.005242112,-0.506456,-0.506456,0,-0.1476672354707373,-0.11742878502835623,-0.26509602049909353,-0.24135997950090649,0.6214783424749033
img_6b1b0c8108862b9717715345,left,Tile_2,outdoor,1772726396343704832,16.001017856,-0.159095,-0.159095,0,-0.1476672354707373,0.04957038377945256,-0.09809685169128474,-0.06099814830871525,1.0
img_6ca3ccb0981185a28e1f93dc,left,Tile_2,outdoor,1772726441846500864,61.503813888,-0.643172,-0.643172,0,-0.1476672354707373,-0.20309723192772655,-0.35076446739846384,-0.2924075326015361,0.5129826809366265
img_6d2459e72635c43c38ab9b72,left,Tile_2,indoor,1772726553853328896,173.51064192,-0.0187762,-0.0187762,0,-0.1476672354707373,0.2411073682775733,0.093440132806836,-0.11221633280683602,1.0
img_6ed6c4d41155b1fef7584c54,right,Tile_2,outdoor,1772726408344381952,28.001694976,-0.169279,-0.169279,0,-0.1476672354707373,-0.03883600452696657,-0.18650323999770385,0.01722423999770384,1.0
img_6edd04890eae67b7aad63fbe,right,Tile_2,indoor,1772726463347784960,83.005097984,-0.442113,-0.442113,0,-0.1476672354707373,-0.022454770720818286,-0.17012200619155557,-0.2719909938084444,0.5514888485816585
img_6f0133802dcbba5715db2a6b,right,Tile_2,outdoor,1772726417344945920,37.002258944,-0.011969,-0.011969,0,-0.1476672354707373,0.015455030783342465,-0.13221220468739484,0.12024320468739483,1.0
img_6f4375e52569cc403f7728ef,left,Tile_2,stationary_unresolved,1772726382342788096,2.00010112,-0.0118726,-0.0118726,0,-0.1476672354707373,0.06814388944978048,-0.07952334602095681,0.06765074602095682,1.0
img_6f8a41645307886414fdb6d8,left,Tile_2,covered,1772726508350550016,128.00786304,0.152645,0.152645,0,-0.1476672354707373,0.09968728324945715,-0.04797995222128014,0.20062495222128016,0.7476637294575246
img_70695d79bf115291f89af020,left,Tile_2,outdoor,1772726511850808832,131.508121856,0.054611,0.054611,0,-0.1476672354707373,0.10056488641551527,-0.04710234905522202,0.10171334905522203,1.0
img_7075633227ed0e239cb80bdf,right,Tile_2,covered,1772726482849029120,102.506342144,-0.0792697,-0.0792697,0,-0.1476672354707373,-0.05641504690622239,-0.2040822823769597,0.12481258237695969,1.0
img_714f4ac0cedca8648afe46e2,right,Tile_2,outdoor,1772726445846728960,65.504041984,0.0486123,0.0486123,0,-0.1476672354707373,0.07682003163156526,-0.07084720383917203,0.11945950383917203,1.0
img_71a7ea5f418376a993b7afdc,right,Tile_2,indoor,1772726569354188032,189.011501056,0.140305,0.140305,0,-0.1476672354707373,0.23591968337526942,0.08825244790453213,0.052052552095467886,1.0
img_729de0fdc89bc5da6f822671,right,Tile_2,outdoor,1772726431345884928,51.003197952,0.0698112,0.0698112,0,-0.1476672354707373,0.0901835048807151,-0.057483730590022195,0.12729493059002217,1.0
img_72ad41ba4c78ddfc7ef4dd7c,right,Tile_2,indoor,1772726574354477056,194.01179008,0.228481,0.228481,0,-0.1476672354707373,0.20407736991939718,0.05641013444865989,0.1720708655513401,0.8717338610425313
img_72b0880469760869c633c6c8,left,Tile_2,outdoor,1772726596355841024,216.013154048,-0.0386399,-0.0386399,0,-0.1476672354707373,0.05325803738118962,-0.09440919808954767,0.05576929808954768,1.0
img_72d329aaeffd9ca5bb751d0f,right,Tile_2,outdoor,1772726402844056832,22.501369856,-0.150477,-0.150477,0,-0.1476672354707373,-0.02184136502698507,-0.16950860049772237,0.019031600497722345,1.0
img_72da77466142f9222ca9b432,right,Tile_2,indoor,1772726562353859072,182.011172096,-0.313526,-0.313526,0,-0.1476672354707373,0.11130425044088398,-0.036362985029853315,-0.2771630149701467,0.5411977496931057
img_730764b3a74203f26ba4ada6,left,Tile_2,outdoor,1772726448846936832,68.504249856,-0.297793,-0.297793,0,-0.1476672354707373,-0.10993805851757762,-0.2576052939883149,-0.04018770601168509,1.0
img_732560e3ddae6ed22512b874,right,Tile_2,outdoor,1772726409844475136,29.50178816,-0.532949,-0.532949,0,-0.1476672354707373,-0.043470920158728256,-0.19113815562946554,-0.34181084437053444,0.43883920732893705
img_736215cb0d2336e90c45f014,left,Tile_2,indoor,1772726565353968896,185.01128192,-0.222276,-0.222276,0,-0.1476672354707373,0.13905949029366121,-0.008607745177076076,-0.2136682548229239,0.7020228630795504
img_738d35da53c08f4a598d2f51,left,Tile_2,outdoor,1772726592855638016,212.51295104,0.0133421,0.0133421,0,-0.1476672354707373,0.02782945458437155,-0.11983778088636574,0.13317988088636573,1.0
img_74943b1f05f275dfa3e64b53,right,Tile_2,outdoor,1772726513350844928,133.008157952,-0.0154156,-0.0154156,0,-0.1476672354707373,-0.03148976348376421,-0.1791569989545015,0.16374139895450152,0.9160786518116911
img_750ed64f5a06937cd1e4fa08,left,Tile_2,outdoor,1772726404344192000,24.001505024,-0.0886923,-0.0886923,0,-0.1476672354707373,0.015703934047141113,-0.1319633014235962,0.04327100142359619,1.0
img_753e568dd0cb0b359ee23e57,left,Tile_2,outdoor,1772726423845337856,43.50265088,-0.485816,-0.485816,0,-0.1476672354707373,-0.17154555439003338,-0.3192127898607707,-0.1666032101392294,0.900342795763934
img_756290dd6ae53ced57388fae,left,Tile_2,outdoor,1772726493849693184,113.507006208,0.0330537,0.0330537,0,-0.1476672354707373,0.06825971417516095,-0.07940752129557634,0.11246122129557634,1.0
img_75a30ee17616282a88941ad2,left,Tile_2,outdoor,1772726590855480064,210.512793088,-0.0859408,-0.0859408,0,-0.1476672354707373,0.013298531099962312,-0.13436870437077497,0.048427904370774974,1.0
img_764fe29b4e1960f79bb29e3d,right,Tile_2,outdoor,1772726394343603968,14.000916992,-0.245969,-0.245969,0,-0.1476672354707373,0.0091658088905378,-0.13850142658019948,-0.10746757341980048,1.0
img_767138f6ff85ce73dc611a99,left,Tile_2,covered,1772726507350515968,127.007828992,0.0632308,0.0632308,0,-0.1476672354707373,0.09380363903373576,-0.05386359643700153,0.11709439643700154,1.0
img_769f7332c72ccca1e08d266b,left,Tile_2,indoor,1772726567354110976,187.011424,-0.183765,-0.183765,0,-0.1476672354707373,0.09459598163640133,-0.05307125383433596,-0.13069374616566404,1.0
img_76ca13299aa4657ab76c685e,left,Tile_2,covered,1772726480348849152,100.006162176,-0.108345,-0.108345,0,-0.1476672354707373,0.04515443048268798,-0.10251280498804931,-0.005832195011950689,1.0
img_76feac06669caa33d9d03c46,left,Tile_2,outdoor,1772726410844553984,30.501867008,-0.288799,-0.288799,0,-0.1476672354707373,-0.04671913151261971,-0.19438636698335698,-0.09441263301664296,1.0
img_77098503d4402a0360da6d34,right,Tile_2,covered,1772726472348363776,92.0056768,-0.348031,-0.348031,0,-0.1476672354707373,0.07414712349474746,-0.07352011197598983,-0.27451088802401014,0.5464264134648102
img_77219089d0772978b6821983,left,Tile_2,outdoor,1772726497849928960,117.507241984,0.00764684,0.00764684,0,-0.1476672354707373,0.05859565536797566,-0.08907158010276163,0.09671842010276163,1.0
img_77ed34b0126642eb21004da8,right,Tile_2,outdoor,1772726390343308032,10.000621056,-0.163695,-0.163695,0,-0.1476672354707373,0.024688370645611357,-0.12297886482512593,-0.04071613517487409,1.0
img_780059d915b011a5bd08b6b7,right,Tile_2,outdoor,1772726513850872064,133.508185088,-0.0686431,-0.0686431,0,-0.1476672354707373,-0.027008906551124846,-0.17467614202186213,0.10603304202186213,1.0
img_783c40ea973d77f89e68bd01,right,Tile_2,indoor,1772726566354014976,186.011328,-0.100648,-0.100648,0,-0.1476672354707373,0.18251249831470914,0.03484526284397185,-0.13549326284397184,1.0
img_789243cb60bd90423c2cc36f,right,Tile_2,outdoor,1772726418845048832,38.502361856,-0.0356629,-0.0356629,0,-0.1476672354707373,0.028408589934170708,-0.11925864553656658,0.08359574553656658,1.0
img_78a3f1935a07eebf17609099,right,Tile_2,outdoor,1772726448346888960,68.004201984,0.0109022,0.0109022,0,-0.1476672354707373,0.07006493676862559,-0.0776022987021117,0.0885044987021117,1.0
img_7a23a6f62591d19f1c74cf07,left,Tile_2,stationary_unresolved,1772726380842704896,0.50001792,-0.0678299,-0.0678299,0,-0.1476672354707373,0.07258566583882826,-0.07508156963190903,0.007251669631909027,1.0
img_7a41592105a1e385ea290380,right,Tile_2,outdoor,1772726410844537856,30.50185088,-0.26365,-0.26365,0,-0.1476672354707373,-0.0406767317030601,-0.1883439671737974,-0.0753060328262026,1.0
img_7c0a4bbe04e2a982312985e3,left,Tile_2,outdoor,1772726520851337984,140.508651008,0.0215588,0.0215588,0,-0.1476672354707373,0.03628875142869607,-0.11137848404204122,0.13293728404204122,1.0
img_7c194d874150e53dc7911d70,right,Tile_2,covered,1772726509850633984,129.507947008,0.0213971,0.0213971,0,-0.1476672354707373,-0.0633172839125614,-0.2109845193832987,0.2323816193832987,0.6454899505308315
img_7c4bd9a8b55c8f86fa134466,right,Tile_2,indoor,1772726534352160000,154.009473024,0.0639484,0.0639484,0,-0.1476672354707373,0.10791574098482534,-0.03975149448591195,0.10369989448591195,1.0
img_7c515910e5b2babce47b2d20,left,Tile_2,outdoor,1772726587855303168,207.512616192,-0.0985249,-0.0985249,0,-0.1476672354707373,-0.0030380994111405294,-0.15070533488187782,0.05218043488187782,1.0
img_7cbdf15076430dd9350f81b8,right,Tile_2,stationary_unresolved,1772726387343147008,7.000460032,-0.0226219,-0.0226219,0,-0.1476672354707373,0.04876430745129494,-0.09890292801944235,0.07628102801944235,1.0
img_7cbe47c2fcf912025e6a1750,right,Tile_2,indoor,1772726573354415872,193.011728896,-0.0810154,-0.0810154,0,-0.1476672354707373,0.2164015371746439,0.0687343017039066,-0.1497497017039066,1.0
img_7ce79754f20b04e0897c295c,left,Tile_2,stationary_unresolved,1772726386343101952,6.000414976,-0.0743841,-0.0743841,0,-0.1476672354707373,0.056298880030061976,-0.09136835544067531,0.016984255440675333,1.0
img_7cff19823ca3910b18ba5ea2,left,Tile_2,stationary_unresolved,1772726381842718720,1.500031744,-0.0603209,-0.0603209,0,-0.1476672354707373,0.06962460488423282,-0.07804263058650447,0.017721730586504475,1.0
img_7d06dbe48c57eacee34b64be,left,Tile_2,outdoor,1772726407844367104,27.501680128,-0.147506,-0.147506,0,-0.1476672354707373,-0.01690068226215553,-0.1645679177328928,0.017061917732892812,1.0
img_7d6f42b0bce05fe141244829,right,Tile_2,outdoor,1772726442846546944,62.503859968,-0.0211148,-0.0211148,0,-0.1476672354707373,0.0849261184916724,-0.06274111697906488,0.04162631697906488,1.0
img_7dcdf9e8d78797e6f40a6690,right,Tile_2,indoor,1772726578354714880,198.012027904,-0.0599748,-0.0599748,0,-0.1476672354707373,0.15478078607784249,0.007113550607105196,-0.06708835060710519,1.0
img_7e1c9e745aed152b1e706429,right,Tile_2,outdoor,1772726393843569920,13.500882944,-0.261692,-0.261692,0,-0.1476672354707373,0.01110611768616172,-0.13656111778457558,-0.1251308822154244,1.0
img_7e5fa33d0d13a5a9e8727f84,right,Tile_2,outdoor,1772726405344205824,25.001518848,-0.0374718,-0.0374718,0,-0.1476672354707373,-0.02956620490250176,-0.17723344037323904,0.13976164037323907,1.0
img_7eb69cbcb3cfc4f6f4283b99,right,Tile_2,indoor,1772726542352633088,162.009946112,-0.693147,-0.723707,1,-0.1476672354707373,-0.12697521347696133,-0.2746424489476986,-0.41850455105230133,0.3584190413768146
img_7fc70193a1c9db1d85cc998e,left,Tile_2,outdoor,1772726406844329984,26.501643008,-0.117905,-0.117905,0,-0.1476672354707373,-0.0075851978581346555,-0.15525243332887195,0.03734743332887196,1.0
img_8025ffd18b089ef27d299a02,right,Tile_2,outdoor,1772726430845890048,50.503203072,-0.00613253,-0.00613253,0,-0.1476672354707373,0.09009971456049426,-0.05756752091024303,0.051434990910243034,1.0
img_8034bee18078f34322ce32c4,right,Tile_2,indoor,1772726468848142848,88.505455872,-0.35776,-0.35776,0,-0.1476672354707373,0.06544676263777603,-0.08222047283296126,-0.2755395271670388,0.5443865043328842
img_8090a41117eb65d08a63dfb6,left,Tile_2,indoor,1772726466347998976,86.005312,-0.693147,-0.778796,1,-0.1476672354707373,-0.11885443711602084,-0.26652167258675813,-0.42662532741324183,0.3515965657957892
img_80940ca2f4c06ff631233746,right,Tile_2,stationary_unresolved,1772726386843112960,6.500425984,-0.0671837,-0.0671837,0,-0.1476672354707373,0.05277745054268207,-0.09488978492805522,0.027706084928055208,1.0
img_809b1e32b82c29585751f38a,left,Tile_2,indoor,1772726546352840960,166.010153984,0.0726763,0.0726763,0,-0.1476672354707373,0.1359898014878473,-0.011677433982889979,0.08435373398288998,1.0
img_8123b95a19d4d38c968b46a6,right,Tile_2,outdoor,1772726475348558848,95.005871872,-0.368387,-0.368387,0,-0.1476672354707373,0.05143406002643718,-0.0962331754443001,-0.2721538245556999,0.5511588905461091
img_8176d36ae3b7dfeb51721892,left,Tile_2,outdoor,1772726400343864064,20.001177088,-0.0779912,-0.0779912,0,-0.1476672354707373,0.052967543320741745,-0.09469969214999555,0.016708492149995563,1.0
img_82d9fb8847d38ab47a5fd588,left,Tile_2,outdoor,1772726477848705024,97.506018048,0.0454545,0.0454545,0,-0.1476672354707373,0.0028160678456417357,-0.14485116762509556,0.19030566762509557,0.788205637130586
img_838c23e27b7d0914a3d56cc1,left,Tile_2,outdoor,1772726495349758976,115.007072,0.0267816,0.0267816,0,-0.1476672354707373,0.06463574677916145,-0.08303148869157584,0.10981308869157584,1.0
img_8445df47b782669dc1b90367,right,Tile_2,indoor,1772726464847874816,84.50518784,-0.219309,-0.219309,0,-0.1476672354707373,0.0015182508903297948,-0.14614898458040748,-0.0731600154195925,1.0
img_8448119d6dd039f747f28fad,right,Tile_2,stationary_unresolved,1772726381342714112,1.000027136,-0.019601,-0.019601,0,-0.1476672354707373,0.0969222197339291,-0.05074501573680819,0.031144015736808188,1.0
img_84697fc9c6f4c5bed7b7f5e7,left,Tile_2,indoor,1772726547852930048,167.510243072,0.101495,0.101495,0,-0.1476672354707373,0.1736090167469218,0.025941781276184517,0.07555321872381549,1.0
img_84c4dd47f20c39c3503715c4,left,Tile_2,indoor,1772726553353296128,173.010609152,0.0249443,0.0249443,0,-0.1476672354707373,0.24038661828557384,0.09271938281483655,-0.06777508281483656,1.0
img_854fa679dccac7d7e0b62e14,left,Tile_2,outdoor,1772726498850016000,118.507329024,-0.0244242,-0.0244242,0,-0.1476672354707373,0.05617957278983116,-0.09148766268090613,0.06706346268090613,1.0
img_85a543b7c72c048e16fcfee4,left,Tile_2,outdoor,1772726476848726016,96.50603904,-0.12266,-0.12266,0,-0.1476672354707373,-0.014151979366353627,-0.1618192148370909,0.03915921483709091,1.0
img_85e78662bf093fa213534df1,right,Tile_2,outdoor,1772726597855890944,217.513203968,-0.361786,-0.361786,0,-0.1476672354707373,-0.1739088058648941,-0.3215760413356314,-0.040209958664368606,1.0
img_864756b6e6d7af01e546481e,right,Tile_2,outdoor,1772726391343368960,11.000681984,-0.0691616,-0.0691616,0,-0.1476672354707373,0.02080778086873637,-0.12685945460200093,0.05769785460200093,1.0
img_864f94111ef95cfcf74e9828,right,Tile_2,outdoor,1772726421345256960,41.002569984,0.0329071,0.0329071,0,-0.1476672354707373,0.04622082691427588,-0.10144640855646142,0.13435350855646142,1.0
img_86575fe5a65f1c1856691512,right,Tile_2,outdoor,1772726588355316992,208.012630016,-0.0335755,-0.0335755,0,-0.1476672354707373,-0.06438697563819362,-0.2120542111089309,0.1784787111089309,0.8404363695144039
img_873f8a46b4f56524c493f90f,left,Tile_2,outdoor,1772726497349894144,117.007207168,0.0107628,0.0107628,0,-0.1476672354707373,0.05980367562929542,-0.08786355984144187,0.09862635984144187,1.0
img_876fed3a87ac79c0d63a1017,right,Tile_2,covered,1772726471348340992,91.005654016,-0.452193,-0.452193,0,-0.1476672354707373,0.0817178248717107,-0.06594941059902659,-0.3862435894009734,0.3883559601147958
img_87edfad3f6901cbaccb73eb1,right,Tile_2,outdoor,1772726477848688896,97.50600192,-0.0813869,-0.0813869,0,-0.1476672354707373,0.03250675326921393,-0.11516048220152336,0.033773582201523364,1.0
img_88226fd046cc5356cc68c8ec,right,Tile_2,outdoor,1772726398843760896,18.50107392,-0.214402,-0.214402,0,-0.1476672354707373,-0.008296390141729514,-0.1559636256124668,-0.058438374387533215,1.0
img_88f56dd83ab43bbefa88be99,left,Tile_2,outdoor,1772726499850046976,119.50736,-0.0999304,-0.0999304,0,-0.1476672354707373,0.05376362565515133,-0.09390360981558596,-0.00602679018441403,1.0
img_8962d14dfb4d12b9b2cf4058,left,Tile_2,indoor,1772726526351647744,146.008960768,-0.0359001,-0.0359001,0,-0.1476672354707373,0.0014515470539537435,-0.14621568841678353,0.11031558841678354,1.0
img_899fdb6f39652cc58649d147,right,Tile_2,indoor,1772726537352364032,157.009677056,-0.522959,-0.522959,0,-0.1476672354707373,0.01247432819695768,-0.1351929072737796,-0.38776609272622037,0.386831140766881
img_89a641da0fa44949a2822d47,right,Tile_2,outdoor,1772726423845319936,43.50263296,0.0247695,0.0247695,0,-0.1476672354707373,0.05838976371462256,-0.08927747175611472,0.11404697175611474,1.0
img_89dbae486825e8e491b2f107,right,Tile_2,covered,1772726583355017984,203.012331008,-0.213354,-0.213354,0,-0.1476672354707373,0.05709673268673077,-0.09057050278400652,-0.12278349721599346,1.0
img_8a5782154627496067ab070d,right,Tile_2,outdoor,1772726415844847872,35.502160896,-0.0657021,-0.0657021,0,-0.1476672354707373,0.0025015136337070976,-0.1451657218370302,0.0794636218370302,1.0
img_8a836ae7085e580269664f4b,right,Tile_2,outdoor,1772726586355254016,206.01256704,0.0398944,0.0398944,0,-0.1476672354707373,-0.01579486808240057,-0.16346210355313787,0.20335650355313786,0.7376208647332707
img_8b86a5f7e66ce5098ea7120a,right,Tile_2,covered,1772726491349501952,111.006814976,-0.469519,-0.469519,0,-0.1476672354707373,-0.25491555282086553,-0.4025827882916028,-0.0669362117083972,1.0
img_8bdef04bbeeb5f84aab07251,left,Tile_2,indoor,1772726598355931904,218.013244928,0.0432296,0.0432296,0,-0.1476672354707373,0.06778847359503153,-0.07987876187570576,0.12310836187570576,1.0
img_8c2af5819c98a4c49838403d,right,Tile_2,outdoor,1772726519851233024,139.508546048,-0.0783125,-0.0783125,0,-0.1476672354707373,0.026761693222793877,-0.12090554224794342,0.04259304224794341,1.0
img_8c3e6079842882b7a563f29e,right,Tile_2,indoor,1772726579854802944,199.512115968,-0.0816901,-0.0816901,0,-0.1476672354707373,0.13629458093948252,-0.011372654531254772,-0.07031744546874523,1.0
img_8c80111aab308428694788f4,right,Tile_2,outdoor,1772726401843961088,21.501274112,-0.0652808,-0.0652808,0,-0.1476672354707373,-0.01875131739090173,-0.16641855286163904,0.10113775286163904,1.0
img_8cb5b725b7b6ad962fac04a5,right,Tile_2,outdoor,1772726432846006784,52.503319808,-0.0410066,-0.0410066,0,-0.1476672354707373,0.0904348988363582,-0.057232336634379086,0.01622573663437909,1.0
img_8cd89f371a942c3c6c92b440,left,Tile_2,covered,1772726485349150976,105.006464,0.00184222,0.00184222,0,-0.1476672354707373,0.06095400097300623,-0.08671323449773105,0.08855545449773107,1.0
img_8d2653f0e92eb51552d9d708,right,Tile_2,outdoor,1772726438846304000,58.503617024,0.0979687,0.0979687,0,-0.1476672354707373,0.09144044278342581,-0.05622679268731148,0.1541954926873115,0.9727910808922319
img_8e7406ac1d20129cfb445559,right,Tile_2,covered,1772726583855046912,203.512359936,-0.241024,-0.241024,0,-0.1476672354707373,0.04494838548869477,-0.10271884998204252,-0.13830515001795746,1.0
img_8ef82436b387ffb945bf91a5,right,Tile_2,indoor,1772726566854084864,186.511397888,-0.1204,-0.1204,0,-0.1476672354707373,0.19141442648789228,0.04374719101715499,-0.16414719101715497,0.9138139926154664
img_8efe5cca9c8833e14b9d60ff,left,Tile_2,indoor,1772726462847769856,82.50508288,-0.427138,-0.427138,0,-0.1476672354707373,-0.11386467688815123,-0.2615319123588885,-0.1656060876411115,0.905763804559336
img_8f0e7759dc55f86773c50f2b,right,Tile_2,outdoor,1772726475848583936,95.50589696,-0.266324,-0.266324,0,-0.1476672354707373,0.047648605651992054,-0.10001862981874524,-0.1663053701812548,0.9019552395482857
img_90c01a0a342d72f043a54865,right,Tile_2,stationary_unresolved,1772726599856006912,219.513319936,-0.362855,-0.362855,0,-0.1476672354707373,-0.19021121257922072,-0.33787844804995804,-0.024976551950042003,1.0
img_90c4c943ac74ab146341b73c,right,Tile_2,indoor,1772726565353952768,185.011265792,-0.34983,-0.34983,0,-0.1476672354707373,0.16471002278486793,0.017042787314130642,-0.36687278731413064,0.4088610689774715
img_90eea4dd5eaa99d0803f2f7d,right,Tile_2,covered,1772726456847405056,76.50471808,-0.693147,-0.78542,1,-0.1476672354707373,-0.02323998834702103,-0.17090722381775833,-0.5222397761822417,0.287224387802387
img_9294bdfdfc421be19feca3a8,right,Tile_2,covered,1772726481848922880,101.506235904,-0.228739,-0.228739,0,-0.1476672354707373,-0.028466605400069303,-0.17613384087080658,-0.05260515912919339,1.0
img_92dd1fda516c07508a76a56c,right,Tile_2,outdoor,1772726401343922944,21.001235968,-0.147909,-0.147909,0,-0.1476672354707373,-0.017206323629965676,-0.16487355910070298,0.016964559100702936,1.0
img_94448b4974045a36f76fb520,right,Tile_2,outdoor,1772726514850932736,134.50824576,-0.0382612,-0.0382612,0,-0.1476672354707373,-0.018047135333989994,-0.16571437080472728,0.1274531708047273,1.0
img_94927e44b477e8913c19b6ca,right,Tile_2,covered,1772726486349238784,106.006551808,-0.29128,-0.29128,0,-0.1476672354707373,-0.15423006009279625,-0.3018972955635335,0.010617295563533524,1.0
img_94e02476ceafeb0eb6a0b463,right,Tile_2,indoor,1772726470848311808,90.505624832,-0.420041,-0.420041,0,-0.1476672354707373,0.08550331025504218,-0.06216392521569511,-0.35787707478430486,0.4191383314798974
img_953b301eedea931f01d7519b,left,Tile_2,covered,1772726509850650112,129.507963136,0.234548,0.234548,0,-0.1476672354707373,0.1085130380029929,-0.03915419746774439,0.2737021974677444,0.548040904997401
img_954f086e75547572ac933571,left,Tile_2,outdoor,1772726424845409792,44.502722816,-0.476695,-0.476695,0,-0.1476672354707373,-0.17181241936093286,-0.3194796548316702,-0.1572153451683298,0.9541053377416538
img_9620b0e2d41b237347f467c4,left,Tile_2,outdoor,1772726521851397120,141.508710144,-0.102375,-0.102375,0,-0.1476672354707373,0.029954696434007867,-0.11771253903672943,0.015337539036729436,1.0
img_9633e8945f2c59ccce41f434,left,Tile_2,covered,1772726481348909824,101.006222848,-0.089813,-0.089813,0,-0.1476672354707373,0.04831434555141863,-0.09935288991931866,0.009539889919318659,1.0
img_963a1658563cdcae13dded91,left,Tile_2,covered,1772726482348969984,102.006283008,-0.0693693,-0.0693693,0,-0.1476672354707373,0.051474259002370945,-0.09619297646836635,0.02682367646836635,1.0
img_96ec06089b236e99424a6f3b,left,Tile_2,outdoor,1772726448346905088,68.004218112,-0.241842,-0.241842,0,-0.1476672354707373,-0.11659229321993192,-0.2642595286906692,0.02241752869066921,1.0
img_972156b97cd01036788d2d93,left,Tile_2,outdoor,1772726390343323904,10.000636928,-0.122215,-0.122215,0,-0.1476672354707373,0.04445657151706127,-0.10321066395367602,-0.019004336046323997,1.0
img_977b8a805006c0e5b74cbe6d,right,Tile_2,covered,1772726485349135872,105.006448896,-0.186407,-0.186407,0,-0.1476672354707373,-0.12628171158917614,-0.27394894705991346,0.08754194705991347,1.0
