source_image_id,camera_id,source_path,face_name,derived_group,derived_image_id,derived_path,center_error_m,width,height,focal_px,principal_x,principal_y,face_to_source_00,face_to_source_01,face_to_source_02,face_to_source_10,face_to_source_11,face_to_source_12,face_to_source_20,face_to_source_21,face_to_source_22
195,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971727392548096.jpg,yaw_neg_35,4,974,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/974.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889918,-1.655007849296045e-18,-0.5735764363510459,-1.5776758986502337e-16,1.0000000000000002,-2.1703711118861395e-16,0.5735764363510463,-3.56427232098544e-16,0.819152044288992
279,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971769395096064.jpg,yaw_neg_35,4,982,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/982.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889921,-1.496146036298363e-16,-0.5735764363510462,-9.799238982110707e-17,1.0000000000000002,1.0416805545563736e-16,0.5735764363510463,1.8383159455499114e-17,0.819152044288992
306,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971782895938048.jpg,yaw_neg_35,4,986,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/986.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.819152044288992,-1.2156259797124036e-16,-0.5735764363510462,-1.258961074448893e-16,1.0000000000000002,-1.0714271232466014e-18,0.5735764363510463,-5.70179251267213e-17,0.819152044288992
252,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971755894257920.jpg,yaw_neg_35,4,994,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/994.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889916,7.573962136369753e-18,-0.5735764363510458,-4.993997737027284e-17,0.9999999999999998,-4.400283176120544e-17,0.5735764363510462,-7.38808268326697e-17,0.8191520442889918
223,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971741393434112.jpg,yaw_neg_35,4,990,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/990.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889917,-9.444872261809629e-17,-0.5735764363510459,-5.398383727653919e-17,1.0000000000000002,8.078522249702787e-17,0.5735764363510463,4.5015328688859304e-17,0.8191520442889918
336,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971797896910080.jpg,yaw_neg_35,4,1000,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1000.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889917,4.8922847782174973e-17,-0.5735764363510462,4.211144998231119e-17,1.0,-6.328714921466773e-17,0.573576436351046,-4.397646131906265e-18,0.819152044288992
196,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971727892537088.jpg,yaw_neg_35,4,1017,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1017.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889919,-1.8051945405589935e-16,-0.5735764363510459,-4.68890013783236e-16,1.0000000000000004,-3.6916189740925217e-16,0.5735764363510462,-5.587538228987478e-16,0.8191520442889919
280,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971769895129088.jpg,yaw_neg_35,4,1030,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1030.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889921,-9.133487492610913e-17,-0.5735764363510462,-6.587394803210431e-17,1.0,-2.939338968139254e-17,0.573576436351046,-6.283182738863576e-17,0.8191520442889919
224,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971741893396224.jpg,yaw_neg_35,4,1033,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1033.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889919,-8.944437262313921e-17,-0.5735764363510462,-5.451056319219918e-18,1.0,1.3192001031861427e-16,0.573576436351046,1.0176555571703021e-16,0.8191520442889918
307,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971783395969280.jpg,yaw_neg_35,4,1039,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1039.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889918,-2.097528364019629e-17,-0.5735764363510462,8.58757894319059e-17,1.0000000000000002,2.1595956495671337e-17,0.573576436351046,5.902597200501185e-17,0.819152044288992
253,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971756394333184.jpg,yaw_neg_35,4,1041,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1041.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889914,-1.6925611696544283e-16,-0.573576436351046,-9.53745775650683e-17,1.0,8.508309632288013e-17,0.5735764363510458,-1.7926440742455524e-18,0.8191520442889918
337,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971798396929024.jpg,yaw_neg_35,4,1055,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1055.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889917,-6.368933696822283e-17,-0.5735764363510459,7.173581614771247e-17,0.9999999999999998,1.5925031302431282e-16,0.573576436351046,1.5541431186851345e-16,0.8191520442889917
197,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971728392613120.jpg,yaw_neg_35,4,1060,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1060.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889918,8.204113921767559e-17,-0.5735764363510462,1.5527941338539755e-16,0.9999999999999998,2.4418070401929e-16,0.5735764363510458,3.393672673299723e-16,0.8191520442889916
308,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971783895998976.jpg,yaw_neg_35,4,1080,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1080.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889918,-1.1599379414402852e-16,-0.573576436351046,-2.14948573479731e-16,1.0000000000000002,-8.063724697876644e-17,0.573576436351046,-2.5153227854916504e-16,0.819152044288992
281,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971770395156992.jpg,yaw_neg_35,4,1084,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1084.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889915,1.0817975259959868e-16,-0.573576436351046,2.948646613588288e-17,1.0,-1.1396452927109805e-16,0.5735764363510458,-1.485618148837177e-17,0.8191520442889918
225,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971742393426176.jpg,yaw_neg_35,4,1081,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1081.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889918,1.2706532812529727e-16,-0.5735764363510465,5.593369839703491e-17,1.0000000000000002,-1.5243487419472665e-16,0.5735764363510458,-8.403511017175462e-17,0.819152044288992
254,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971756894323200.jpg,yaw_neg_35,4,1083,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1083.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889919,-6.87027079342854e-17,-0.573576436351046,-2.4251909526934882e-17,1.0000000000000002,1.1811111376139417e-16,0.5735764363510462,8.456693075040805e-17,0.8191520442889918
198,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971728892646144.jpg,yaw_neg_35,4,1109,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1109.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889918,-5.0518799257743296e-17,-0.5735764363510459,-1.6517661666207096e-16,1.0000000000000002,-1.0335927593862903e-16,0.5735764363510462,-2.0552144836461654e-16,0.8191520442889919
338,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971798896972288.jpg,yaw_neg_35,4,1110,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1110.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889918,6.845058806023219e-17,-0.5735764363510459,-5.572649750717464e-17,1.0000000000000002,-1.6611233557630086e-16,0.573576436351046,-1.8483917859286338e-16,0.8191520442889918
309,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971784396033024.jpg,yaw_neg_35,4,1115,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1115.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.819152044288992,-1.2861424175988307e-16,-0.573576436351046,-1.9126288157338453e-16,1.0000000000000004,-2.3561664952775708e-17,0.5735764363510463,-1.8749918625523526e-16,0.8191520442889921
282,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971770895253248.jpg,yaw_neg_35,4,1126,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1126.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889914,3.5029690502945307e-16,-0.5735764363510459,3.957236471444242e-16,0.9999999999999998,-7.615633039663646e-17,0.5735764363510457,2.0555552225811907e-16,0.8191520442889919
255,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971757394390016.jpg,yaw_neg_35,4,1127,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1127.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889924,9.550380338782092e-18,-0.5735764363510463,7.936410789955893e-17,1.0000000000000002,-1.2978091804185253e-18,0.5735764363510462,2.362533262358177e-18,0.8191520442889919
226,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971742893549056.jpg,yaw_neg_35,4,1137,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1137.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889916,-5.742359639731896e-17,-0.5735764363510457,-3.072337015545127e-17,0.9999999999999998,-1.6301941828424798e-17,0.5735764363510462,2.7151365373609617e-17,0.8191520442889918
199,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971729392691200.jpg,yaw_neg_35,4,1152,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1152.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889918,-1.4680945734397104e-16,-0.573576436351046,-1.5203284818856928e-16,1.0000000000000002,4.6228227839391023e-17,0.5735764363510462,-7.040316897248278e-17,0.8191520442889919
310,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971784896078080.jpg,yaw_neg_35,4,1160,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1160.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889918,8.884331325428826e-17,-0.5735764363510459,1.8959346484423185e-16,0.9999999999999996,6.596559029765331e-17,0.5735764363510459,1.5873865799785913e-16,0.8191520442889916
339,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971799396945920.jpg,yaw_neg_35,4,1162,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1162.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889919,-6.367401762856142e-17,-0.5735764363510458,1.3420093357607246e-16,0.9999999999999993,2.6740854173027134e-16,0.5735764363510459,2.9225903781364825e-16,0.8191520442889915
283,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971771395224064.jpg,yaw_neg_35,4,1170,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1170.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889919,-1.6431103833954065e-16,-0.573576436351046,-1.657103809444413e-16,1.0000000000000002,2.9023145267959227e-17,0.5735764363510463,-1.0776508998658571e-16,0.819152044288992
256,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971757894434048.jpg,yaw_neg_35,4,1173,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1173.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889917,-3.430766288543072e-17,-0.573576436351046,-1.8627687455029496e-17,1.0,6.797729840207198e-18,0.573576436351046,5.1488263326762804e-18,0.8191520442889919
227,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971743393536000.jpg,yaw_neg_35,4,1193,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1193.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889918,2.081463583923363e-16,-0.5735764363510463,1.3984463824680707e-16,1.0000000000000002,-1.8762527417767504e-16,0.5735764363510459,-3.405502876543733e-17,0.8191520442889919
200,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971729892662016.jpg,yaw_neg_35,4,1203,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1203.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.819152044288992,1.556744853975532e-17,-0.573576436351046,-1.481869942242084e-16,1.0000000000000002,-2.4625898466421457e-16,0.5735764363510462,-2.7072117702449947e-16,0.8191520442889918
257,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971758394459904.jpg,yaw_neg_35,4,1217,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1217.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889919,-3.954691015646745e-17,-0.5735764363510462,4.2026538705881336e-17,1.0000000000000002,9.602185324779655e-18,0.573576436351046,3.0754515509928855e-17,0.8191520442889918
311,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971785396163072.jpg,yaw_neg_35,4,1215,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1215.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889919,-6.821696800498567e-17,-0.5735764363510459,-1.038267845971846e-16,1.0000000000000002,-1.6322103539705453e-16,0.5735764363510462,-2.5298526368109474e-16,0.8191520442889918
340,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971799897061120.jpg,yaw_neg_35,4,1216,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1216.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889919,-1.8019070718928346e-16,-0.5735764363510459,1.4252472797281434e-16,0.9999999999999993,5.128752872595353e-16,0.573576436351046,4.6026479215222025e-16,0.8191520442889916
284,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971771895253248.jpg,yaw_neg_35,4,1218,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1218.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889916,1.37938560476629e-16,-0.5735764363510459,1.2277430640299243e-16,0.9999999999999999,3.452726244420009e-17,0.5735764363510459,9.526510687100316e-17,0.8191520442889916
172,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971715891771136.jpg,yaw_neg_35,4,1219,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1219.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889917,-3.342500567731864e-17,-0.573576436351046,-1.4285316876503573e-16,1.0,-1.3353474773017589e-16,0.5735764363510458,-1.897188815552996e-16,0.8191520442889918
228,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971743893518080.jpg,yaw_neg_35,4,1240,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1240.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889922,2.1021630513208178e-16,-0.5735764363510465,4.444919087395558e-17,1.0000000000000002,-3.0688093001948057e-16,0.573576436351046,-1.568679109178476e-16,0.8191520442889921
201,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971730392760064.jpg,yaw_neg_35,4,1246,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1246.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889918,5.4311051728044874e-18,-0.5735764363510459,-6.221331831304654e-17,1.0000000000000002,-1.6966809210014386e-16,0.5735764363510462,-2.243145140489666e-16,0.8191520442889919
258,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971758894445056.jpg,yaw_neg_35,4,1254,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1254.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889918,-1.182376847709943e-17,-0.573576436351046,-3.0947154402732106e-17,1.0,-2.6125006929894443e-18,0.5735764363510459,2.777954649596157e-17,0.8191520442889916
341,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971800397073152.jpg,yaw_neg_35,4,1261,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1261.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889917,5.443616925678976e-17,-0.573576436351046,2.927809338865243e-17,1.0,-4.365653739032714e-17,0.573576436351046,-3.294057168696189e-17,0.8191520442889917
285,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971772395354112.jpg,yaw_neg_35,4,1270,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1270.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889916,3.2509473415532857e-16,-0.5735764363510462,3.355579358097498e-16,1.0,-9.277308959619583e-17,0.5735764363510458,9.255429007194235e-17,0.8191520442889917
312,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971785896187904.jpg,yaw_neg_35,4,1271,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1271.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889918,-9.07789260243839e-17,-0.5735764363510462,-8.346538809259562e-17,1.0000000000000002,6.292574029848785e-17,0.5735764363510462,-9.454004240837471e-17,0.819152044288992
173,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971716391805184.jpg,yaw_neg_35,4,1272,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1272.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889918,5.723087522185767e-17,-0.573576436351046,1.2268219353421344e-16,0.9999999999999999,8.080312566299083e-17,0.573576436351046,1.4417884469336392e-16,0.8191520442889918
202,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971730892811008.jpg,yaw_neg_35,4,1280,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1280.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.819152044288992,5.017946256801844e-17,-0.5735764363510459,6.9866492127387e-17,0.9999999999999998,-5.629671640413797e-18,0.573576436351046,6.311110587316652e-18,0.8191520442889918
229,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971744393548032.jpg,yaw_neg_35,4,1288,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1288.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889919,-2.8866291641361627e-17,-0.5735764363510462,-2.4585117001318525e-17,0.9999999999999999,-5.82284721879385e-17,0.5735764363510462,-4.314263033102878e-17,0.8191520442889919
286,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971772895382272.jpg,yaw_neg_35,4,1312,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1312.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889916,1.7321655013988827e-16,-0.5735764363510459,2.0692348905058453e-16,0.9999999999999997,1.3813251212947534e-16,0.5735764363510459,1.241112246350633e-16,0.8191520442889918
342,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971800897038080.jpg,yaw_neg_35,4,1311,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1311.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889917,-1.7457622724723337e-17,-0.5735764363510459,4.353576550483607e-17,0.9999999999999999,7.425025235232201e-17,0.5735764363510459,5.918173013881747e-17,0.8191520442889918
313,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971786396216064.jpg,yaw_neg_35,4,1320,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1320.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889918,1.9435989334832136e-17,-0.5735764363510459,1.6047245027420152e-16,0.9999999999999998,1.9760356991706818e-16,0.5735764363510459,2.0130799968706088e-16,0.8191520442889916
174,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971716891836160.jpg,yaw_neg_35,4,1325,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1325.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889918,1.5696589663688143e-17,-0.5735764363510462,1.3479515750293456e-16,0.9999999999999998,1.6009268284708202e-16,0.5735764363510458,2.1062269282727568e-16,0.8191520442889916
230,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971744893620992.jpg,yaw_neg_35,4,1333,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1333.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889919,8.377607831097496e-17,-0.5735764363510463,1.2214005684782585e-17,1.0000000000000002,-6.160511072759621e-17,0.5735764363510462,-9.687690275749497e-17,0.819152044288992
314,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971786896185088.jpg,yaw_neg_35,4,1357,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/1357.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889917,-6.304786978940214e-19,-0.5735764363510462,1.559546760337026e-16,0.9999999999999998,1.816662507211605e-16,0.573576436351046,3.0847843659263663e-16,0.8191520442889917
287,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971773395390976.jpg,yaw_pos_35,5,23,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/23.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889918,-5.5078795584161997e-17,0.5735764363510458,1.3823466431736309e-18,1.0,-1.5370859287230743e-16,-0.5735764363510463,-1.7966063829941653e-18,0.819152044288992
259,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971759394524160.jpg,yaw_pos_35,5,13,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/13.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889924,2.7092300430349408e-17,0.5735764363510467,-3.455006498539895e-18,1.0000000000000002,7.053895015070126e-17,-0.5735764363510462,-3.639060618204819e-18,0.8191520442889921
203,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971731392750080.jpg,yaw_pos_35,5,15,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/15.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889916,7.653513359085951e-18,0.5735764363510459,-7.538199146822559e-17,0.9999999999999998,8.328154840205117e-17,-0.5735764363510458,1.1049599097739866e-16,0.8191520442889915
315,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971787396216064.jpg,yaw_pos_35,5,24,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/24.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889919,-7.550070932384591e-17,0.5735764363510462,5.152129300162118e-17,1.0000000000000004,-2.36344645230958e-16,-0.5735764363510462,-2.1517431881420294e-16,0.819152044288992
231,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971745393670144.jpg,yaw_pos_35,5,19,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/19.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889916,-5.537862215814513e-17,0.5735764363510459,-9.45918470284504e-17,1.0,4.9698508182057394e-17,-0.5735764363510458,6.040894939432159e-17,0.8191520442889917
175,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971717391913216.jpg,yaw_pos_35,5,21,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/21.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889919,7.053273110731021e-17,0.573576436351046,3.4529869517195754e-18,1.0,1.274593105525661e-16,-0.573576436351046,1.0470789492032871e-16,0.8191520442889918
204,2,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971731892779008.jpg,yaw_pos_35,5,66,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/66.jpg,0.0,1456,2912,1039.691749,728.0,1456.0,0.8191520442889919,3.403833691958441e-17,0.573576436351046,1.8310539268231593e-16,1.0000000000000004,-2.056545049355706e-16,-0.5735764363510463,-2.6573542574426496e-16,0.819152044288992
