image_id,camera_id,timestamp,source_path,raw_x,raw_y,raw_z,pos_diff_raw_minus_corrected_x,pos_diff_raw_minus_corrected_y,pos_diff_raw_minus_corrected_z,pos_correction_norm_m,corrected_x,corrected_y,corrected_z,mvs_center_x,mvs_center_y,mvs_center_z,rotation_correction_deg,raw_w2c_00,raw_w2c_01,raw_w2c_02,raw_w2c_10,raw_w2c_11,raw_w2c_12,raw_w2c_20,raw_w2c_21,raw_w2c_22,optimized_w2c_00,optimized_w2c_01,optimized_w2c_02,optimized_w2c_10,optimized_w2c_11,optimized_w2c_12,optimized_w2c_20,optimized_w2c_21,optimized_w2c_22,delta_w2c_00,delta_w2c_01,delta_w2c_02,delta_w2c_10,delta_w2c_11,delta_w2c_12,delta_w2c_20,delta_w2c_21,delta_w2c_22
167,1,1771971798.896975,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971798896975104.jpg,-1.50537381777,-1.581535002208,1.08363811225,-0.010462938537145305,0.0013162985202925803,-1.0789251886689222e-05,0.010545418011371625,-1.4949108792328547,-1.5828513007282925,1.0836489015018866,-4.261931753,2.640033245,-0.33139199,0.41156751556393895,0.11916561349421184,-0.8836628947304495,-0.45270238019823905,0.11458219555978783,0.46514447559336003,-0.8777878657657993,0.986240577659045,0.0527304968835004,0.15668126141045868,0.12628902059954714,-0.8827953632041636,-0.452463733332558,0.11466900730154561,0.46604939305393556,-0.8772964048704044,0.9853436466738319,0.05890933660539138,0.16008618934882377,0.9999742237539683,0.0010102617999527043,0.007108529998856076,-0.0010117825253587133,0.9999994660271498,0.00021033672269798106,-0.007108313707938,-0.00021752358744064388,0.9999747119601169
168,1,1771971799.3969622,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971799396962048.jpg,-1.496913300248,-1.578992523694,1.084019692091,-0.003061379569780698,0.0007182960525491389,-0.0021758296887075534,0.003823902316173824,-1.4938519206782193,-1.579710819746549,1.0861955217797075,-4.260872795,2.643173726,-0.328845369,0.34355936797908265,0.12211335552337876,-0.8871770067047399,-0.44497785020969144,0.10944734083920882,0.457635480468616,-0.8823780633036413,0.986463181262254,0.05904850371242937,0.15298256836409918,0.1277792323866914,-0.8869602549629336,-0.4438175006539914,0.10793941240517652,0.4572641111372583,-0.8827562607625495,0.9859115330597837,0.06489251714905864,0.1541668258665462,0.9999832522234803,-0.00030455854999811755,0.005779491036485465,0.00031362162302668925,0.9999987226016698,-0.0015673023021053598,-0.005779006318456655,0.0015690886266356502,0.9999820703626903
169,1,1771971799.8970652,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971799897065216.jpg,-1.511411877228,-1.58305695957,1.079897814333,-0.008070214539598553,-0.00011494895711150477,0.00150154555804638,0.008209519781374408,-1.5033416626884015,-1.5829420106128884,1.0783962687749535,-4.270362537,2.639942535,-0.336644622,0.5432229953266386,0.12283195200346708,-0.8835756479785235,-0.4518920068626464,0.11071726212071176,0.4646979678194758,-0.8785200547357715,0.9862322238882237,0.057878087423321456,0.15490683510002656,0.13212011910928587,-0.8829293324344782,-0.45053309318334706,0.11184655919145825,0.4648938210276573,-0.8782733528733158,0.9849033563368434,0.06564700371769255,0.16017443484935265,0.9999557327908218,0.00013486903204456397,0.009408202225412776,-0.00014581996145804138,0.9999993127339188,0.001163300575344276,-0.009408038866252137,-0.0011646209829601945,0.9999550652217611
170,1,1771971800.3970761,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971800397076224.jpg,-1.510580690007,-1.58681921889,1.081245390723,-0.011538821853338987,-0.0006951290766905593,-0.0019325151643534433,0.011720163354527533,-1.499041868153661,-1.5861240898133095,1.0831779058873534,-4.266062742,2.636760456,-0.331862985,0.516069187330424,0.12389623932036797,-0.8859785952596011,-0.4468687174373413,0.10306803961145272,0.4593927344600325,-0.8822331294708821,0.9869279107882816,0.06324748427533083,0.1482331091218141,0.1325935105883459,-0.8858375764535129,-0.444646768899567,0.1039124212557277,0.4585591993415284,-0.8825676571277856,0.9857084607827156,0.07081842163041474,0.1528515014618646,0.9999597002654417,-0.0009990828975051224,0.008921865186847799,0.0009925999286565618,0.9999992401650459,0.0007310367381219196,-0.008922588774005459,-0.0007221514347871516,0.9999599321507214
171,1,1771971800.8970551,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971800897055232.jpg,-1.492704393492,-1.591360746726,1.084078893502,-0.0014897940575240298,0.0006189035058161707,0.0016864168776666855,0.002333780145734493,-1.4912145994344759,-1.5919796502318162,1.0823924766243334,-4.258235473,2.630904895,-0.332648415,0.4994640881488927,0.12008739073125896,-0.8863708873047613,-0.44713048288606777,0.09322183256367994,0.4584676669977378,-0.8838082870459638,0.9883768049285795,0.06445190808829121,0.13768530431005077,0.12864835448650436,-0.8850598678575232,-0.4473462095468542,0.09397892068192887,0.4599452073894858,-0.8829600040018247,0.9872272095902616,0.07155023764786683,0.1423481652047519,0.999962472294799,0.00158978976767911,0.008516253317495854,-0.0015980252585380118,0.9999982620539244,0.0009603147419635521,-0.008514711818156514,-0.0009738878914641155,0.9999632749381492
172,2,1771971715.891771,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971715891771136.jpg,-0.006215928396,-0.061308517335,-0.025124067312,0.003494098089961817,-0.004232212124101409,-0.004011813734405401,0.006798160807544168,-0.009710026485961816,-0.05707630521089859,-0.021112253577594598,-2.7767309,4.16580824,-1.436153145,0.21846733033419827,-0.9000155534561702,-0.43562413134590205,-0.014269538398732268,0.024635760155842595,-0.01815719645834868,-0.9995315880642879,0.4351609849912196,-0.8999455163541301,0.027073690837607578,-0.898460379577144,-0.438777334379491,-0.01560119113794345,0.02563995758087401,-0.01696229179096831,-0.999527324905352,0.43830530330506534,-0.8984357136111778,0.02649017936195097,0.999992932722909,0.0014265951948122615,0.0034784091746977628,-0.0014243834423476934,0.9999987818860968,-0.0006382461378298214,-0.0034793154564726463,0.0006332870387336025,0.9999937466361885
173,2,1771971716.3918052,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971716391805184.jpg,-0.000295932592,-0.061469391231,-0.024204274475,0.00941827784616267,-0.004428892464239276,-0.003125884754677788,0.010866931560787572,-0.00971421043816267,-0.057040498766760726,-0.02107838972032221,-2.776735084,4.165844047,-1.436119281,0.2133468011989096,-0.9000659928434827,-0.43550734421883125,-0.014647923338701713,0.025022855186097592,-0.018096787182717566,-0.9995230677738254,0.4350345563803083,-0.900003255230293,0.027185939929759484,-0.8985388736783911,-0.43861088120411396,-0.01576031021645641,0.02575067459370436,-0.01683755093567008,-0.9995265877586538,0.4381378724177327,-0.8985193329961462,0.02642372012838445,0.9999933992803355,0.0012062332746611225,0.0034273017151701893,-0.0012034405709461181,0.9999989422952968,-0.0008167858224294424,-0.0034282833243343136,0.0008126558771226179,0.9999937932126747
174,2,1771971716.8918362,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971716891836160.jpg,-0.002786488838,-0.061286194556,-0.025613312919,0.006957811130178904,-0.0042110754703559294,-0.004520280057396686,0.009304688288039155,-0.009744299968178903,-0.05707511908564407,-0.021093032861603314,-2.776765174,4.165809426,-1.436133924,0.20785432589349015,-0.8999143973163273,-0.4358272730839692,-0.014445260087063566,0.0248267207932181,-0.01813445945963066,-0.999527275923355,0.43535929005529117,-0.8998476145527633,0.02713962317819607,-0.8984586246077422,-0.43877506331001037,-0.01576526832187605,0.02575153150227991,-0.01681698946001164,-0.9995269118391904,0.43830235967109676,-0.8984395542732956,0.02640849908552734,0.9999937244184322,0.0014089828800626211,0.003250521649911644,-0.0014064450884713577,0.9999987044989098,-0.0007828874215621465,-0.0032516205138314203,0.0007783108282791402,0.9999944105825235
175,2,1771971717.3919132,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971717391913216.jpg,-0.002896749536,-0.06117232123,-0.025817263623,0.006846368035582362,-0.004100109900263327,-0.004680709662199467,0.00925163225677981,-0.009743117571582362,-0.05707221132973667,-0.021136553960800532,-2.776763991,4.165812334,-1.436177445,0.20980101981627,-0.8999864034211971,-0.43567618054302626,-0.014516864827452486,0.02481923714966222,-0.017965008995905363,-0.9995305217546314,0.4352108444470185,-0.8999241768944856,0.026981414279010907,-0.8984896137623867,-0.43871012670602894,-0.015806286303158,0.02582044428291874,-0.01686907595331544,-0.9995242563007233,0.4382347756832518,-0.8984702883245842,0.02648437992078789,0.9999934460918276,0.0013804701679901036,0.0033469501798365905,-0.0013786356838131903,0.9999988982378932,-0.0005503513885458779,-0.00334770623596741,0.0005457335566434914,0.9999942475023758
176,2,1771971717.8919451,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971717891945216.jpg,-0.006764245974,-0.061198648456,-0.025172908189,0.0029988413304007366,-0.0040693073196340634,-0.004075824993110544,0.006493432124925276,-0.009763087304400737,-0.05712934113636594,-0.021097083195889457,-2.776783961,4.165755204,-1.436137974,0.21378102643898722,-0.8999906949936094,-0.4356624383331109,-0.014662494691203398,0.024990125791464618,-0.017984881625580984,-0.999525906440569,0.4351921903456541,-0.8999304327883144,0.027073485250144413,-0.8984746571219544,-0.4387376063978101,-0.01589349684325672,0.02582667458144289,-0.01668110800084088,-0.9995272500116886,0.43826507206216037,-0.898460379409234,0.02631868617854738,0.9999933648021243,0.0013236110526011733,0.003393877650767401,-0.001320871623172755,0.9999988001793265,-0.0008092824372809503,-0.0033949447539015753,0.0008047941908509007,0.9999939133096907
177,2,1771971718.391988,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971718391987968.jpg,-0.001558713686,-0.061780747631,-0.025355291994,0.008173627544673323,-0.004719380514904614,-0.004237042793201917,0.010345688537498511,-0.009732341230673323,-0.057061367116095385,-0.02111824920079808,-2.776753215,4.165823178,-1.43615914,0.19822535525614535,-0.899935208163364,-0.43577633644829505,-0.014683517959440812,0.02499104324919829,-0.017930641213764753,-0.9995268579998139,0.4353068674685475,-0.8998763674513103,0.027026920604368287,-0.8985061030283025,-0.43867853913993937,-0.01574554282780347,0.02575566151451103,-0.0168769205249345,-0.99952579529172,0.43820477943633096,-0.8984855640752634,0.02646247205974606,0.9999942034906144,0.0011492755632236961,0.0032050196335939992,-0.001147309043471305,0.9999991525152447,-0.0006153460421628486,-0.0032057241195578815,0.0006116653272934937,0.9999946745850186
178,2,1771971718.892028,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971718892028160.jpg,-0.002381052657,-0.061388862437,-0.025004890022,0.007365172101772455,-0.004292345613408521,-0.003928361874979247,0.009386267520929985,-0.009746224758772454,-0.05709651682359148,-0.021076528147020754,-2.776767099,4.165788029,-1.436117419,0.21412936643647093,-0.9000374404198892,-0.43556648643363705,-0.014643829358166466,0.024934895903699433,-0.01792014788014984,-0.9995284484526819,0.43509867479536934,-0.899978168732892,0.026989609028358674,-0.8984995732686145,-0.4386883860521787,-0.01584350905109846,0.02581518302853741,-0.01677485041669791,-0.9995259780109271,0.4382146656164313,-0.8984826677996811,0.0263970169194786,0.9999932247380158,0.0012934054422785066,0.0034463865753222877,-0.0012911807394783707,0.9999989566910975,-0.000647664276098239,-0.0034472206721760925,0.0006432099800363602,0.9999938514563773
179,2,1771971719.392054,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971719392054016.jpg,-0.00075089529,-0.060200641206,-0.022224657989,0.008415481364057786,-0.00562542482664341,-0.0051803959416203416,0.011371113981531292,-0.009166376654057786,-0.05457521637935659,-0.017044262047379657,-2.77618725,4.168309329,-1.432085153,0.46931680144235116,-0.9033468056248875,-0.42886207083107764,0.006470932683367708,0.010112631413842194,-0.03637890270970545,-0.9992869008065333,0.42879165506478867,-0.9026371915892444,0.03719968960464226,-0.9039284718891789,-0.42746322828575506,0.0137297549728379,0.00499473404631534,-0.04265155620437533,-0.9990775232108625,0.427654498795348,-0.9030260423802102,0.04068902116338313,0.9999725072014306,-0.00731041656254906,-0.0012420350106829505,0.007314694274128439,0.9999672085528472,0.0034752074331373005,0.0012165890685799008,-0.0034841969963397795,0.9999931901179775
180,2,1771971719.892095,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971719892094976.jpg,0.005771067164,-0.097284462915,0.15469302559,0.008829429917741383,-0.004112633304429458,-0.007121466954519873,0.012065980148886683,-0.003058362753741383,-0.09317182961057054,0.16181449254451988,-2.770079237,4.129712716,-1.253226399,0.10760030350197504,-0.9310240919580863,-0.35759409306565515,0.07294247595313125,-0.07863096705554312,0.0013724016258236382,-0.9969028475903196,0.3563864632860396,-0.9338761058718278,-0.029395708328586956,-0.9310113246657838,-0.35752948807700946,0.07342055910611173,-0.07842872242683316,-0.00049329016139565,-0.9969196016546729,0.35646437247298257,-0.9339017195723587,-0.02758132225319376,0.9999998835498457,-0.00047751769714010655,-6.983655798886116e-05,0.00047764365785647403,0.9999982390052836,0.001814894726539345,6.8969790656611e-05,-0.0018149278721834364,0.9999983506386334
181,2,1771971720.3921142,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971720392114176.jpg,-0.042933520193,-0.171911708624,0.50246992276,0.00616393114065783,-0.008176546841026422,-0.006651454938551904,0.012210316054462187,-0.04909745133365783,-0.16373516178297357,0.5091213776985519,-2.816118325,4.059149384,-0.905919514,0.3065007422238562,-0.953788930622427,-0.2779578740654485,0.1141319239614529,-0.1197756036381049,0.0033494381844373367,-0.9927953394516797,0.27557300411189445,-0.9605874252294087,-0.036487229216273676,-0.9528433687080189,-0.279673913651184,0.11777952594650952,-0.12240148777719849,-0.00094539948120587,-0.9924802174399999,0.27768217533554934,-0.9600945829671425,-0.03333168549692955,0.9999914280602822,-0.0037403252685288316,0.0017758864948622223,0.0037342886534384562,0.9999872799000158,0.0033904463452872676,-0.0017885452775452657,-0.0033837856097982846,0.9999926755235445
182,2,1771971720.892096,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971720892096000.jpg,-0.165540299041,-0.25010310913,0.85731513128,0.0076124330906197635,-0.005256999189052536,-6.486016787166093e-05,0.009251453122306685,-0.17315273213161977,-0.24484610994094747,0.8573799914478717,-2.940173606,3.978038436,-0.5576609,0.5808964439601473,-0.9805102219951598,-0.1926277744051983,0.03865546650478775,-0.06891743858650212,0.15297248751243442,-0.9858244289542302,0.1839839428365379,-0.96927496542104,-0.16326650050259395,-0.9817630487837687,-0.18744222734473182,0.03172896863822022,-0.06227770377053289,0.1594151520293493,-0.9852452978403548,0.17961849474892344,-0.9692534347174147,-0.16818137718732562,0.9999617820770131,0.007707898450177453,-0.004125855892569218,-0.007728977402153345,0.9999570353013247,-0.005117661546315342,0.004086232210912627,0.0051493546068785015,0.9999783931932986
183,2,1771971721.392131,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971721392131072.jpg,-0.293991836254,-0.380903737706,1.071016973394,-0.00012419797015450484,-0.004884029519928834,-0.004011979552841161,0.0063217995396676685,-0.2938676382838455,-0.37601970818607117,1.075028952946841,-3.060888512,3.846864837,-0.340011938,0.40003767062740214,-0.9955059024997635,-0.09078849411319073,-0.026934131223982624,0.010405968706072265,0.17782196089505942,-0.9840076554777022,0.09412605326592541,-0.9798657048596482,-0.17607806943650073,-0.9952530909295796,-0.09297951632508374,-0.02874186039683867,0.01117548529459385,0.1841894566295239,-0.9828272241828423,0.09667674758466067,-0.9784830369559169,-0.18227603480978405,0.9999959338116073,0.00139183822832516,0.0024890051421615936,-0.0013759475463455532,0.9999787347121248,-0.00637470720014275,-0.0024978247739262586,0.006371256538864424,0.999976583706596
184,2,1771971721.892205,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971721892205056.jpg,-0.397493865455,-0.46045734964,1.105364571883,0.0007483644901773445,-0.0020412716771867068,-0.0020746834036659,0.0030051872979383084,-0.39824222994517733,-0.4584160779628133,1.1074392552866659,-3.165263104,3.764468468,-0.307601636,0.3290996065096077,-0.9836641135399131,-0.13334774444857145,0.12092679928045512,-0.14347922303459942,0.17508787482749366,-0.9740420671848725,0.10871349636142087,-0.9754807097728128,-0.19136028995067123,-0.9828858104920448,-0.13541247652909366,0.12489573545023043,-0.14813184860836037,0.17793402893877597,-0.9728290891896091,0.10950999480077646,-0.97468094397391,-0.19494773272049493,0.999989689335741,-0.0043390906599931785,0.0013392215847170866,0.004343774126118971,0.9999843905832141,-0.0035142874468579188,-0.0013239518684120327,0.003520068488289135,0.9999929281096382
185,2,1771971722.3922071,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971722392207104.jpg,-0.456273970528,-0.385285350152,1.09489750118,-0.0011023443406976696,-0.006856391667073414,0.0012189746908436438,0.007050614798349098,-0.45517162618730234,-0.3784289584849266,1.0936785264891564,-3.2221925,3.844455587,-0.321362365,0.3806424871486585,-0.9560531951849267,-0.20418858257587508,0.2104027345885691,-0.23533946982001774,0.10644019833372798,-0.9660671913089224,0.1748645816668595,-0.9731276930209786,-0.14981612447978554,-0.9547172845792163,-0.20681602648456301,0.2138738827319129,-0.2382516526181769,0.10092280270374354,-0.965945514984737,0.17818826153929182,-0.9731606851304454,-0.14562700424731367,0.9999896315059638,-0.0039474204818835965,0.002270407916284362,0.003936391893682845,0.9999805313658424,0.0048416637788231374,-0.002289475797310187,-0.004832676362743968,0.9999857016676522
186,2,1771971722.892271,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971722892271104.jpg,-0.475932436424,-0.340296698762,1.074710253971,-0.0022818064625473866,-0.0019352979491245037,-0.0003069959061835492,0.00300770101087558,-0.47365062996145263,-0.3383614008128755,1.0750172498771837,-3.240671504,3.884523145,-0.340023641,0.7030519314346716,-0.9292472869413198,-0.25057824783049754,0.27149589578186073,-0.2988565959835505,0.07776120450592705,-0.9511245607757759,0.2172192780333322,-0.9649682568810154,-0.147146350490567,-0.9271226025861843,-0.25724889170923193,0.27251915068154775,-0.3030561546506826,0.0868740959467812,-0.9490046673129544,0.22045554404950182,-0.962432282899842,-0.15850379784105117,0.9999749705880225,-0.002126936103782121,0.00674791377349703,0.0021944785025155475,0.9999474124841478,-0.010017810657042745,-0.006726251674307217,0.010032368068845542,0.9999270519039603
187,2,1771971723.3923001,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971723392300032.jpg,-0.491376254969,-0.320152238592,1.063961316167,-0.002770006465184771,-0.009573247624012016,0.000686898973431993,0.009989586382204173,-0.48860624850381523,-0.31057899096798797,1.063274417193568,-3.255627122,3.912305555,-0.351766474,0.18796191080024885,-0.9088380637302236,-0.26350167537156377,0.3233886840807457,-0.3508306950665635,0.0634140351147573,-0.9342892932863867,0.22567941269466577,-0.9625723490869884,-0.15007756480882573,-0.9090916524654467,-0.2649576926485839,0.32148061920430315,-0.3487077521616881,0.06174620539110764,-0.935195332378291,0.22793698910002813,-0.9622810541760333,-0.1485257613139076,0.9999970874974345,0.0017793193664627119,0.001630649943975233,-0.0017829381823174224,0.9999959452752997,0.002220487423461297,-0.0016266923758628518,-0.002223388304333931,0.9999962052009809
188,2,1771971723.892352,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971723892352000.jpg,-0.495490775669,-0.286026747829,1.060996219198,-0.005527619430381492,-0.004801296851574932,0.003031156174365668,0.007924325572404852,-0.4899631562386185,-0.2812254509774251,1.0579650630236344,-3.25698403,3.941659095,-0.357075828,0.40672515634166617,-0.909350210986676,-0.2698237246457993,0.31666599343275914,-0.338335164176255,0.03669417782219975,-0.9403099776115211,0.24209814220748352,-0.9622103174110226,-0.12465871252128524,-0.909355768092391,-0.26989864834301847,0.3165861757242555,-0.33654030170030547,0.02988386297883705,-0.9411947620258675,0.24456637620197286,-0.9624248928389548,-0.11800683571455262,0.999999993992346,7.418428850171432e-05,8.069696229160416e-05,-7.475518969276651e-05,0.9999748076184833,0.0070977841639978225,-8.016838527496855e-05,-0.007097790153872944,0.9999748071566412
189,2,1771971724.392368,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971724392368128.jpg,-0.510564813008,-0.238210476571,1.07241777715,-0.0027249303940579672,-0.006685894679309801,0.003181184090687239,0.007889636590751542,-0.5078398826139421,-0.2315245818916902,1.0692365930593128,-3.274860756,3.991359964,-0.345804298,0.24681068538725254,-0.9405702071306759,-0.17562737722742372,0.29065909555073816,-0.3047882578312018,0.059094174519413345,-0.9505850811085189,0.14977250530847697,-0.9826814859892726,-0.10911138230055029,-0.9402379944398143,-0.17505792234048162,0.29207402766701085,-0.3055154127131159,0.05490020402165885,-0.9506031244389608,0.15037568422630823,-0.9830262923361786,-0.10510215111621413,0.9999987816614828,-0.0014126164213174842,-0.0006642216465663629,0.001415271798480752,0.9999909407658395,0.004014398085242392,0.000658544824570093,-0.00401533324851118,0.9999917216745431
190,2,1771971724.892354,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971724892354048.jpg,-0.522515584353,-0.145126161461,1.11020474351,0.0011213115582688893,-0.002197860901739901,0.00646050170456236,0.006915635504330567,-0.5236368959112689,-0.1429283005592601,1.1037442418054377,-3.29065777,4.079956245,-0.311296649,0.3785620382396323,-0.953815201429475,-0.17275118479170282,0.24575107258181836,-0.2737670368602651,0.16316401462384122,-0.9478550067708572,0.12364534382984846,-0.9713570571550373,-0.20292189744900613,-0.9547123862261347,-0.17136614185858706,0.2432239811591416,-0.27174797624259006,0.1693645424090403,-0.9473482407133258,0.12114989473563967,-0.9705407241322124,-0.20826282867200352,0.9999954452622284,0.002866925046243127,-0.0009435017636900629,-0.002872420928786575,0.9999786100187855,-0.005876112907909586,0.0009266352069347038,0.005878796277968917,0.999982290393943
191,2,1771971725.392425,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971725392424960.jpg,-0.577317506339,-0.023172970405,1.110053733798,-0.0004980241761520787,0.0006708717184507051,0.00746996547378731,0.007516547154260621,-0.576819482162848,-0.023843842123450705,1.1025837683242128,-3.343840356,4.199040703,-0.312457123,0.8694078332543762,-0.9499199300241981,-0.2066349326373198,0.234422974891102,-0.2660372648517013,0.14119790023221046,-0.9535655859353571,0.16393992879420696,-0.9681762017236251,-0.18909929180979357,-0.9483306284835153,-0.21658925836147785,0.2318579570394034,-0.2673549409718765,0.15199184668059273,-0.9515355033211045,0.17085184991092509,-0.9643586323070107,-0.2020447318713522,0.999945903101706,0.000617569425303376,0.010383134310982756,-0.0005028215836729446,0.9999388166071458,-0.011050348987988338,-0.01038932339327118,0.011044530334345956,0.9998850335459195
192,2,1771971725.892414,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971725892414208.jpg,-0.61556595617,0.059062530404,1.141084101517,-0.0014223453097956806,0.0005145324983750754,0.010068690775156153,0.010181667044148343,-0.6141436108602043,0.05854799790562493,1.1310154107418438,-3.381164485,4.281432543,-0.28402548,0.5170386706463241,-0.9646632329180815,-0.23722202210535914,0.114675887981213,-0.16166545444827513,0.18921048592474288,-0.9685368722222998,0.20806039482339708,-0.9528510399030727,-0.2208750050629651,-0.9631351901876953,-0.24501471360506302,0.11107833064617523,-0.15946178129031932,0.1874196264191712,-0.9692501348674742,0.21666228497325152,-0.9512316614526282,-0.21958092020993591,0.9999619983129129,0.0017628762611729938,0.008537809867518637,-0.0017827651868293692,0.9999957139516218,0.002322461339874261,-0.008533679062088892,-0.0023375939926289636,0.9999608552218386
193,2,1771971726.392512,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971726392512000.jpg,-0.604462366973,0.140197749473,1.103559712527,0.0015028864867607794,-0.009606908947798587,0.0009828258156094893,0.009773295959255975,-0.6059652534597608,0.1498046584207986,1.1025768867113905,-3.372986127,4.372689204,-0.312464005,0.3794117413930019,-0.9349113640912305,-0.32663468124260425,0.13874626590513037,-0.21121596312178798,0.19796674494332078,-0.9571817929834865,0.28518162320810636,-0.9241855619441848,-0.25407181834729586,-0.9351304872951929,-0.3241643612620099,0.14299803711466957,-0.21576769866957407,0.20091354451634336,-0.9555511748936922,0.28102539376698893,-0.9244193931963309,-0.25782457900796873,0.9999878859728986,-0.0035343944656083285,-0.003425779212840397,0.0035191845218195523,0.9999839695802127,-0.004435755054366168,0.00344140200427648,0.004423645370328386,0.9999842939336012
194,2,1771971726.892483,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971726892483072.jpg,-0.558765313286,0.274914338505,1.10160287898,0.0015706567086199996,-0.006467453830165226,0.006023332374995083,0.008976383149204124,-0.56033596999462,0.28138179233516525,1.0955795466050051,-3.327356844,4.504266338,-0.319461345,0.43765159613968396,-0.9488851586278841,-0.1384873822315764,0.2836162913134239,-0.3040400628521791,0.15988232581470685,-0.9391471035322012,0.08471479160441006,-0.9773734633469058,-0.1938156784904057,-0.9493854119532446,-0.13131707293085887,0.28534744773212817,-0.30420099413277196,0.15795967014072942,-0.9394202987894528,0.0782885351695978,-0.9786749046368274,-0.18991139064072826,0.9999726697542984,-0.00032730775609311,-0.0073859741465823695,0.00034148622926928347,0.9999981014303166,0.0019184688991457648,0.0073853321940451615,-0.0019209386753796015,0.9999708830075948
195,2,1771971727.392548,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971727392548096.jpg,-0.420790686215,0.330715363774,1.092714164457,0.0006746246738518202,0.001051945988556291,0.006634256342978095,0.006750930753440924,-0.4214653108888518,0.3296634177854437,1.086079908114022,-3.188486185,4.552547963,-0.328960983,0.4104306818170483,-0.90797957076312,-0.06727024612914762,0.413579270590953,-0.41850522005727614,0.09694717723775736,-0.9030252629968011,0.020651388854789454,-0.9930135743338834,-0.11617900553462124,-0.9068517225022775,-0.07159286913827093,0.4153244689194253,-0.4206081632381462,0.09149242545316272,-0.9026172550434268,0.02662191601078454,-0.9932288745164672,-0.11308260880730858,0.9999884985857082,-0.0024670346631427286,0.004112959551528686,0.002445115573580714,0.9999828284212283,0.005325811911083719,-0.004126027888113719,-0.005315693995261713,0.9999773593893092
196,2,1771971727.892537,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971727892537088.jpg,-0.250493081929,0.280233927705,1.122245703064,0.00011505249762988612,-0.0008289365836091633,0.005653937972664558,0.005715539129040647,-0.2506081344266299,0.28106286428860916,1.1165917650913355,-3.017629008,4.50394741,-0.298449126,0.5045619704901875,-0.9233775193653884,-0.09484365960409477,0.3719927915478004,-0.3817518987758969,0.12465220023591483,-0.9158205701759178,0.04049005447785928,-0.9876570807771533,-0.15130778657799504,-0.9242472363496196,-0.10237005114625639,0.36781438080695433,-0.37885473196602515,0.12658752098359172,-0.9167577060478851,0.04728782260837966,-0.9866589948708429,-0.1557815447137968,0.9999625689532015,0.003220509351671368,0.008030505091856445,-0.0032073393933771746,0.9999934913672188,-0.0016523308435442486,-0.008035774171181386,0.0016265124397411286,0.9999663898305552
197,2,1771971728.3926132,G:/S1/USA/2026-02-24_16-21-11snow/camera/right/1771971728392613120.jpg,-0.109783375246,0.227475133496,1.104903420662,0.006004121306681043,-0.004135939129340294,0.00524524822709127,0.00898154185598183,-0.11578749655268104,0.23161107262534028,1.0996581724349088,-2.88280837,4.454495618,-0.315382719,0.2783599172407177,-0.8698643618826312,-0.14980777785392885,0.46999321444143316,-0.49308791692698595,0.2913960735388159,-0.8197271707749884,-0.0141526713778313,-0.9447994274027843,-0.327343464685401,-0.8697427251795598,-0.1452531484612037,0.4716451153773782,-0.4931696844035224,0.2910629010967276,-0.8197963466559768,-0.01820039512106758,-0.9456129813339407,-0.32478429018376664,0.9999882558894527,-8.688454769750815e-05,-0.004845671702254041,8.85262423240247e-05,0.9999999387624504,0.00033858263329179046,0.004845641987917867,-0.0003390076260467953,0.999988202344185
